application_id,NIK,cif_number,application_date,customer_type,company_name,legal_entity,owner_name,owner_gender,owner_age,owner_marital_status,owner_education,province,city,district,region,branch_name,industry,sub_industry,business_age_year,employee_count,monthly_turnover_est,transaction_frequency_monthly,loan_requested,jenis_kredit_diajukan,tenor_diajukan_bulan,tujuan_penggunaan_kredit,collateral_type,collateral_location,collateral_province,collateral_city,collateral_size_m2,collateral_market_value,collateral_liquidation_value,collateral_ratio,certificate_type,ownership_match,estimated_dsr,eligibility_score,label,rm_id
APP202600532,3671011310820532,CIF1000532,2026-06-04,UMKM,PT Situmorang Jaya,CV,Sutrisno Handoko,L,44,Menikah,D3,Banten,Tangerang,Bekasi Timur,Region 1,KCP Kelapa Gading,Perdagangan,Grosir Pakaian,9,25,6621832,60,100000000,KMK,18,Modal kerja pembelian stok barang dagangan Grosir Pakaian,Tanah,"Margahayu, Bekasi",Jawa Barat,Bekasi,182.0,1588860000,1271088000,15.89,HGB,Ya,3.0,0.708,Diterima,RM0006
APP202600533,3175012612730533,CIF1000533,2026-06-15,UMKM,CV Wijaya Abadi,UD,Andi Halim,L,53,Cerai Hidup,SMA/SMK,DKI Jakarta,Jakarta Timur,Serpong,Region 4,KCP Cibubur,Perdagangan,Grosir Pakaian,6,70,1951777,192,200000000,KUR,12,Tambahan modal kerja usaha Grosir Pakaian,Rumah,"Poris Plawad, Tangerang",Banten,Tangerang,581.0,4022900000,3218320000,20.11,HGB,Ya,3.0,0.681,Diterima,RM0039
APP202600534,3671016609860534,CIF1000534,2025-09-17,UMKM,UD Firmansyah Jaya,UD,Maya Handoko,P,40,Belum Menikah,S2,Banten,Tangerang,Bekasi Timur,Region 1,KCP Pluit,Manufaktur,Konveksi,16,34,2975944,124,75000000,KI,60,Pembelian mesin produksi tambahan usaha Konveksi,Rumah,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,242.1,3124206000,2499364800,41.66,HGB,Ya,2.92,0.843,Diterima,RM0036
APP202600535,3671013103020535,CIF1000535,2026-04-27,UMKM,UD Siregar Makmur,UD,Budi Saputra,L,24,Menikah,D3,Banten,Tangerang,Kramat Jati,Region 2,KCP Cibubur,Kuliner,Warung Makan,9,9,2740586,121,300000000,KMK,24,Modal kerja pembelian bahan baku harian usaha Warung Makan,Rumah,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,228.4,3209174000,2567339200,10.7,SHM,Ya,3.0,0.773,Diterima,RM0040
APP202600536,3671012407000536,CIF1000536,2025-01-22,UMKM,UD Hutapea Mandiri,CV,Sutrisno Situmorang,L,26,Cerai Hidup,SMA/SMK,Banten,Tangerang,Sukmajaya,Region 4,KCP Cibubur,Pertanian,Distributor Hasil Tani,8,75,2706616,62,1000000000,KMK,12,Modal kerja operasional usaha Distributor Hasil Tani,Tanah,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,347.6,14376736000,11501388800,14.38,HGB,Ya,3.0,0.603,Diterima,RM0037
APP202600537,3275011803820537,CIF1000537,2025-07-26,UMKM,UD Situmorang Mandiri,PT,Doni Wijaya,L,44,Cerai Hidup,SMA/SMK,Jawa Barat,Bekasi,Tebet,Region 3,KCP Tangerang BSD,Transportasi,Ekspedisi Kecil,11,67,2709830,70,50000000,KUR,30,Tambahan modal kerja usaha Ekspedisi Kecil,Rumah,"Mekarjaya, Depok",Jawa Barat,Depok,157.8,937146000,749716800,18.74,HGB,Ya,3.0,0.678,Diterima,RM0021
APP202600538,3175010802970538,CIF1000538,2026-05-24,UMKM,UD Suryadi Abadi,PT,Ahmad Permana,L,29,Belum Menikah,SMA/SMK,DKI Jakarta,Jakarta Timur,Bekasi Timur,Region 3,KCP Tangerang BSD,Kuliner,Bakery,13,51,770965,129,300000000,KUR,36,Tambahan modal kerja usaha Bakery,Gudang,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,209.7,3861211000,3088968800,12.87,HGB,Tidak,3.0,0.726,Diterima,RM0024
APP202600539,3674010309920539,CIF1000539,2026-04-22,UMKM,PT Rahman Jaya,UD,Slamet Firmansyah,L,34,Belum Menikah,S2,Jawa Barat,Tangerang Selatan,Sukmajaya,Region 2,KCP Bogor Baranangsiang,Perdagangan,Toko Sembako,1,40,3197159,191,1000000000,KMK,18,Modal kerja pembelian stok barang dagangan Toko Sembako,Rumah,"Bintara, Bekasi",Jawa Barat,Bekasi,413.5,2536362000,2029089600,2.54,SHM,Ya,3.0,0.665,Diterima,RM0019
APP202600540,3671016904990540,CIF1000540,2026-02-22,UMKM,UD Gunawan Mandiri,UD,Maya Panjaitan,P,27,Menikah,SMA/SMK,Banten,Tangerang,Bekasi Timur,Region 3,KCP Depok Margonda,Manufaktur,Furniture,18,64,1475175,95,50000000,KMK,24,Modal kerja pembelian bahan baku produksi Furniture,Ruko,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,462.7,5422527000,4338021600,108.45,SHM,Ya,3.0,0.756,Diterima,RM0016
APP202600541,3671010108910541,CIF1000541,2025-12-31,UMKM,CV Firmansyah Sejahtera,CV,Fajar Nugroho,L,35,Cerai Hidup,S1,Banten,Tangerang,Kramat Jati,Region 1,KCP Tebet,Pertanian,Peternakan Ayam,15,12,2934720,85,500000000,KMK,18,Modal kerja operasional usaha Peternakan Ayam,Gudang,"Tebet Timur, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,239.7,4871797000,3897437600,9.74,HGB,Ya,3.0,0.651,Diterima,RM0002
APP202600542,3674011712760542,CIF1000542,2026-08-07,UMKM,UD Firmansyah Sejahtera,PT,Hadi Lubis,L,50,Cerai Mati,S1,Jawa Barat,Tangerang Selatan,Bekasi Timur,Region 3,KCP Bogor Baranangsiang,Transportasi,Rental Kendaraan,10,55,928217,33,750000000,KMK,12,Modal kerja operasional armada Rental Kendaraan,Rumah,"Tebet Timur, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,646.8,11640615000,9312492000,15.52,HGB,Ya,3.0,0.705,Diterima,RM0017
APP202600543,3275016912950543,CIF1000543,2025-08-08,UMKM,PT Kurniawan Abadi,CV,Rita Saputra,P,31,Cerai Hidup,SMA/SMK,Jawa Barat,Bekasi,Sukmajaya,Region 3,KCP Tebet,Manufaktur,Konveksi,3,60,1862199,53,50000000,KMK,24,Modal kerja pembelian bahan baku produksi Konveksi,Tanah,"Mekarjaya, Depok",Jawa Barat,Depok,392.9,3441804000,2753443200,68.84,HGB,Ya,3.0,0.784,Diterima,RM0001
APP202600544,3671015209020544,CIF1000544,2025-09-21,UMKM,PT Hutapea Sejahtera,PT,Yuni Handoko,P,24,Menikah,S2,Banten,Tangerang,Kramat Jati,Region 1,KCP Cikini,Pertanian,Peternakan Ayam,1,47,1826321,42,1000000000,KI,48,Pengembangan lahan/kandang usaha Peternakan Ayam,Rumah,"Bintara, Bekasi",Jawa Barat,Bekasi,225.1,1378360000,1102688000,1.38,HGB,Ya,3.0,0.742,Diterima,RM0026
APP202600545,3275013005900545,CIF1000545,2025-05-29,UMKM,UD Handoko Makmur,PT,Taufik Gunawan,L,36,Cerai Mati,S2,Jawa Barat,Bekasi,Sukmajaya,Region 2,KCP Tebet,Manufaktur,Konveksi,2,79,712955,110,500000000,KMK,18,Modal kerja pembelian bahan baku produksi Konveksi,Ruko,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,424.2,9388362000,7510689600,18.78,HGB,Ya,3.0,0.633,Diterima,RM0004
APP202600546,3271015301930546,CIF1000546,2026-01-03,UMKM,CV Lubis Sejahtera,PT,Yuni Permana,P,33,Belum Menikah,S2,Jawa Barat,Bogor,Sukmajaya,Region 4,KCP Bekasi Barat,Pertanian,Peternakan Ayam,11,55,2561152,77,200000000,KUR,36,Tambahan modal kerja usaha Peternakan Ayam,Rumah,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,728.0,7968715000,6374972000,39.84,SHM,Ya,3.0,0.725,Diterima,RM0012
APP202600547,3671016505900547,CIF1000547,2025-05-26,UMKM,CV Susanto Mandiri,CV,Indah Tanjung,P,36,Cerai Hidup,D3,Banten,Tangerang,Kramat Jati,Region 3,KCP Kelapa Gading,Perdagangan,Grosir Pakaian,6,44,2596816,184,750000000,KMK,24,Modal kerja pembelian stok barang dagangan Grosir Pakaian,Tanah,"Paledang, Bogor",Jawa Barat,Bogor,323.6,2109872000,1687897600,2.81,SHM,Ya,3.0,0.816,Diterima,RM0005
APP202600548,3171015312020548,CIF1000548,2026-05-22,UMKM,PT Hidayat Jaya,UD,Ika Gunawan,P,24,Belum Menikah,S2,DKI Jakarta,Jakarta Pusat,Serpong,Region 1,KCP Bekasi Barat,Manufaktur,Furniture,2,34,2485175,154,75000000,KI,36,Pembelian mesin produksi tambahan usaha Furniture,Tanah,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,105.5,2411730000,1929384000,32.16,SHM,Ya,2.53,0.626,Diterima,RM0010
APP202600549,3171017003660549,CIF1000549,2025-10-17,UMKM,CV Wibowo Sejahtera,UD,Fitri Saputra,P,60,Menikah,S1,DKI Jakarta,Jakarta Pusat,Bekasi Timur,Region 1,KCP Kemang,Manufaktur,Pengolahan Makanan Ringan,6,60,2416736,147,500000000,KMK,24,Modal kerja pembelian bahan baku produksi Pengolahan Makanan Ringan,Tanah,"Pluit, Jakarta Utara",DKI Jakarta,Jakarta Utara,168.0,3855600000,3084480000,7.71,HGB,Ya,3.0,0.785,Diterima,RM0029
APP202600550,3174010408760550,CIF1000550,2025-05-18,UMKM,PT Susanto Makmur,UD,Hendra Firmansyah,L,50,Menikah,D3,DKI Jakarta,Jakarta Selatan,Tebet,Region 2,KCP Depok Margonda,Kuliner,Bakery,8,6,1224491,151,750000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Bakery,Ruko,"Bintara, Bekasi",Jawa Barat,Bekasi,317.9,1890658000,1512526400,2.52,HGB,Ya,3.0,0.681,Diterima,RM0015
APP202600551,3173016104810551,CIF1000551,2025-12-08,UMKM,CV Gunawan Mandiri,UD,Nina Susanto,P,45,Cerai Hidup,S1,DKI Jakarta,Jakarta Barat,Sukmajaya,Region 4,KCP Cikini,Pertanian,Distributor Hasil Tani,3,34,2521574,46,75000000,KMK,24,Modal kerja operasional usaha Distributor Hasil Tani,Ruko,"Poris Plawad, Tangerang",Banten,Tangerang,301.1,1490279000,1192223200,19.87,SHM,Ya,2.89,0.481,Ditolak,RM0025
APP202600552,3172016706700552,CIF1000552,2026-02-21,UMKM,UD Kusuma Makmur,UD,Melati Kurniawan,P,56,Belum Menikah,S2,DKI Jakarta,Jakarta Utara,Bekasi Timur,Region 3,KCP Bekasi Barat,Kuliner,Bakery,17,79,3813376,190,150000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Bakery,Gudang,"Margahayu, Bekasi",Jawa Barat,Bekasi,330.3,1844389000,1475511200,12.3,SHM,Ya,3.0,0.754,Diterima,RM0010
APP202600553,3674012704830553,CIF1000553,2025-07-23,UMKM,CV Nugroho Sejahtera,UD,Hendra Hidayat,L,43,Cerai Hidup,SMA/SMK,Jawa Barat,Tangerang Selatan,Serpong,Region 1,KCP Tangerang BSD,Jasa,Percetakan,5,46,4894464,170,200000000,KUR,12,Tambahan modal kerja usaha Percetakan,Ruko,"Kramat Jati, Jakarta Timur",DKI Jakarta,Jakarta Timur,462.3,4905174000,3924139200,24.53,SHM,Ya,3.0,0.73,Diterima,RM0021
APP202600554,3175014703000554,CIF1000554,2025-09-18,UMKM,UD Lubis Mandiri,UD,Wati Lubis,P,26,Menikah,S1,DKI Jakarta,Jakarta Timur,Tebet,Region 4,KCP Cikini,Perdagangan,Toko Alat Tulis,15,25,1614825,68,50000000,KUR,18,Tambahan modal kerja usaha Toko Alat Tulis,Gudang,"Margahayu, Bekasi",Jawa Barat,Bekasi,556.4,3252400000,2601920000,65.05,HGB,Ya,3.0,0.68,Diterima,RM0028
APP202600555,3175011710890555,CIF1000555,2025-06-15,UMKM,CV Nugroho Mandiri,UD,Anton Lubis,L,37,Menikah,S2,DKI Jakarta,Jakarta Timur,Bekasi Timur,Region 2,KCP Bogor Baranangsiang,Manufaktur,Pengolahan Makanan Ringan,16,63,1754359,147,50000000,KMK,24,Modal kerja pembelian bahan baku produksi Pengolahan Makanan Ringan,Ruko,"Paledang, Bogor",Jawa Barat,Bogor,100.5,597405000,477924000,11.95,HGB,Tidak,3.0,0.768,Diterima,RM0019
APP202600556,3275016711010556,CIF1000556,2025-07-15,UMKM,CV Lubis Mandiri,UD,Suryani Firmansyah,P,25,Menikah,D3,Jawa Barat,Bekasi,Serpong,Region 2,KCP Kelapa Gading,Pertanian,Peternakan Ayam,5,56,1618933,39,75000000,KMK,24,Modal kerja operasional usaha Peternakan Ayam,Rumah,"Paledang, Bogor",Jawa Barat,Bogor,720.7,3650745000,2920596000,48.68,SHM,Ya,3.0,0.366,Ditolak,RM0006
APP202600557,3674016201980557,CIF1000557,2025-08-18,UMKM,CV Halim Makmur,CV,Anggi Kurniawan,P,28,Cerai Hidup,S2,Jawa Barat,Tangerang Selatan,Sukmajaya,Region 1,KCP Bogor Baranangsiang,Pertanian,Distributor Hasil Tani,14,12,2254078,190,750000000,KI,42,Pengembangan lahan/kandang usaha Distributor Hasil Tani,Rumah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,656.6,4645510000,3716408000,6.19,HGB,Tidak,3.0,0.719,Diterima,RM0018
APP202600558,3671014205850558,CIF1000558,2026-01-15,UMKM,PT Handoko Abadi,PT,Nina Panjaitan,P,41,Menikah,D3,Banten,Tangerang,Serpong,Region 3,KCP Tebet,Kuliner,Bakery,3,23,2156340,54,500000000,KMK,24,Modal kerja pembelian bahan baku harian usaha Bakery,Ruko,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,424.8,11290299000,9032239200,22.58,HGB,Ya,3.0,0.653,Diterima,RM0002
APP202600559,3271017110900559,CIF1000559,2025-09-30,UMKM,UD Saputra Makmur,UD,Yuni Tanjung,P,36,Cerai Mati,D3,Jawa Barat,Bogor,Sukmajaya,Region 3,KCP Bogor Baranangsiang,Transportasi,Ekspedisi Kecil,6,66,4595723,193,500000000,KUR,24,Tambahan modal kerja usaha Ekspedisi Kecil,Ruko,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,286.3,4904011000,3923208800,9.81,SHM,Ya,3.0,0.765,Diterima,RM0018
APP202600560,3671015009760560,CIF1000560,2025-09-20,UMKM,UD Rahman Mandiri,CV,Novi Handoko,P,50,Belum Menikah,D3,Banten,Tangerang,Bekasi Timur,Region 1,KCP Cibubur,Perdagangan,Toko Sembako,19,62,1077968,184,300000000,KI,48,Perluasan/renovasi tempat usaha Toko Sembako,Rumah,"Margahayu, Bekasi",Jawa Barat,Bekasi,582.9,3760124000,3008099200,12.53,HGB,Ya,3.0,0.497,Ditolak,RM0038
APP202600561,3671014612650561,CIF1000561,2025-11-13,UMKM,UD Simanjuntak Makmur,PT,Melati Wibowo,P,61,Belum Menikah,D3,Banten,Tangerang,Cengkareng,Region 1,KCP Kemang,Manufaktur,Pengolahan Makanan Ringan,15,46,2738044,185,300000000,KMK,24,Modal kerja pembelian bahan baku produksi Pengolahan Makanan Ringan,Gudang,"Poris Plawad, Tangerang",Banten,Tangerang,272.4,1475926000,1180740800,4.92,HGB,Ya,3.0,0.409,Ditolak,RM0029
APP202600562,3271011209710562,CIF1000562,2026-01-02,UMKM,UD Tanjung Mandiri,CV,Slamet Simanjuntak,L,55,Cerai Mati,S2,Jawa Barat,Bogor,Serpong,Region 4,KCP Depok Margonda,Jasa,Percetakan,1,73,6633818,67,500000000,KUR,36,Tambahan modal kerja usaha Percetakan,Ruko,"Tebet Timur, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,588.8,9211648000,7369318400,18.42,SHM,Ya,2.47,0.908,Diterima,RM0015
APP202600563,3275016601750563,CIF1000563,2025-04-20,UMKM,PT Saputra Mandiri,UD,Kartika Lubis,P,51,Belum Menikah,S2,Jawa Barat,Bekasi,Kramat Jati,Region 1,KCP Pluit,Kuliner,Restoran,17,48,1938227,84,500000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Restoran,Rumah,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,502.0,9420390000,7536312000,18.84,HGB,Ya,3.0,0.781,Diterima,RM0035
APP202600564,3671010710830564,CIF1000564,2025-03-03,UMKM,PT Santoso Makmur,CV,Fauzi Susanto,L,43,Cerai Mati,D3,Banten,Tangerang,Kramat Jati,Region 4,KCP Kelapa Gading,Kuliner,Restoran,15,67,489402,88,500000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Restoran,Rumah,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,126.8,3870018000,3096014400,7.74,SHM,Ya,3.0,0.674,Diterima,RM0008
APP202600565,3671010511680565,CIF1000565,2025-01-15,UMKM,UD Susanto Sejahtera,UD,Rudi Siregar,L,58,Cerai Mati,S2,Banten,Tangerang,Serpong,Region 4,KCP Tangerang BSD,Kuliner,Katering,17,39,708854,72,50000000,KI,48,Renovasi & penambahan peralatan usaha Katering,Tanah,"Margahayu, Bekasi",Jawa Barat,Bekasi,65.0,501150000,400920000,10.02,SHM,Ya,2.06,0.741,Diterima,RM0024
APP202600566,3671014405670566,CIF1000566,2025-01-30,UMKM,CV Wibowo Jaya,PT,Rina Saputra,P,59,Cerai Mati,D3,Banten,Tangerang,Tebet,Region 2,KCP Bogor Baranangsiang,Manufaktur,Furniture,9,22,3462663,135,200000000,KUR,18,Tambahan modal kerja usaha Furniture,Tanah,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,102.3,2989206000,2391364800,14.95,HGB,Ya,3.0,0.699,Diterima,RM0019
APP202600567,3276014602900567,CIF1000567,2025-03-25,UMKM,PT Wibowo Abadi,CV,Putri Lubis,P,36,Belum Menikah,D3,Jawa Barat,Depok,Cengkareng,Region 4,KCP Bogor Baranangsiang,Perdagangan,Grosir Pakaian,19,55,1527255,49,75000000,KMK,24,Modal kerja pembelian stok barang dagangan Grosir Pakaian,Ruko,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,475.3,5676445000,4541156000,75.69,SHM,Tidak,3.0,0.676,Diterima,RM0020
APP202600568,3671011305710568,CIF1000568,2026-05-27,UMKM,CV Kurniawan Sejahtera,CV,Eko Hutapea,L,55,Cerai Hidup,S2,Banten,Tangerang,Cengkareng,Region 1,KCP Kelapa Gading,Perdagangan,Distributor Bahan Bangunan,3,10,2624349,129,75000000,KMK,24,Modal kerja pembelian stok barang dagangan Distributor Bahan Bangunan,Tanah,"Bintara, Bekasi",Jawa Barat,Bekasi,236.5,2242020000,1793616000,29.89,SHM,Ya,3.0,0.717,Diterima,RM0005
APP202600569,3671015103880569,CIF1000569,2026-08-08,UMKM,CV Siregar Makmur,CV,Lestari Firmansyah,P,38,Cerai Mati,SMA/SMK,Banten,Tangerang,Sukmajaya,Region 1,KCP Tebet,Manufaktur,Furniture,12,60,2529934,119,200000000,KI,54,Pembelian mesin produksi tambahan usaha Furniture,Rumah,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,618.8,10589916000,8471932800,52.95,SHM,Ya,3.0,0.731,Diterima,RM0001
APP202600570,3171012003730570,CIF1000570,2026-04-10,UMKM,UD Hidayat Mandiri,UD,Yusuf Setiawan,L,53,Menikah,S1,DKI Jakarta,Jakarta Pusat,Tebet,Region 2,KCP Kemang,Pertanian,Distributor Hasil Tani,19,50,2058271,60,1000000000,KMK,12,Modal kerja operasional usaha Distributor Hasil Tani,Ruko,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,690.7,8911389000,7129111200,8.91,HGB,Ya,3.0,0.736,Diterima,RM0031
APP202600571,3671015407850571,CIF1000571,2026-05-08,UMKM,CV Saputra Makmur,PT,Maya Hutapea,P,41,Belum Menikah,SMA/SMK,Banten,Tangerang,Kramat Jati,Region 3,KCP Tangerang BSD,Transportasi,Rental Kendaraan,13,3,518167,74,100000000,KUR,24,Tambahan modal kerja usaha Rental Kendaraan,Tanah,"Paledang, Bogor",Jawa Barat,Bogor,159.7,1208929000,967143200,12.09,HGB,Ya,3.0,0.671,Diterima,RM0022
APP202600572,3276010603910572,CIF1000572,2025-09-17,UMKM,UD Firmansyah Makmur,PT,Rian Kusuma,L,35,Menikah,S1,Jawa Barat,Depok,Kramat Jati,Region 2,KCP Pluit,Jasa,Jasa Konstruksi Kecil,19,69,2219628,115,100000000,KI,54,Pembelian peralatan/mesin usaha Jasa Konstruksi Kecil,Tanah,"Pluit, Jakarta Utara",DKI Jakarta,Jakarta Utara,186.4,4279744000,3423795200,42.8,HGB,Ya,3.0,0.688,Diterima,RM0033
APP202600573,3671014709820573,CIF1000573,2026-08-22,UMKM,PT Panjaitan Jaya,PT,Siti Susanto,P,44,Cerai Mati,S2,Banten,Tangerang,Tebet,Region 1,KCP Depok Margonda,Manufaktur,Konveksi,8,48,717479,165,500000000,KMK,12,Modal kerja pembelian bahan baku produksi Konveksi,Ruko,"Cengkareng Barat, Jakarta Barat",DKI Jakarta,Jakarta Barat,851.9,7528642000,6022913600,15.06,HGB,Ya,3.0,0.734,Diterima,RM0015
APP202600574,3671015210790574,CIF1000574,2026-08-18,UMKM,PT Tanjung Jaya,CV,Sari Firmansyah,P,47,Cerai Hidup,S2,Banten,Tangerang,Kramat Jati,Region 1,KCP Pluit,Transportasi,Rental Kendaraan,9,39,1051673,159,50000000,KUR,12,Tambahan modal kerja usaha Rental Kendaraan,Ruko,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,607.1,10916630000,8733304000,218.33,HGB,Ya,3.0,0.724,Diterima,RM0033
APP202600575,3671015807890575,CIF1000575,2025-09-23,UMKM,UD Permana Mandiri,PT,Retno Wijaya,P,37,Menikah,S1,Banten,Tangerang,Bekasi Timur,Region 3,KCP Kemang,Jasa,Percetakan,15,15,1790244,146,750000000,KMK,24,Modal kerja operasional usaha Percetakan,Gudang,"Gunung, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,233.5,6781659000,5425327200,9.04,HGB,Ya,3.0,0.607,Diterima,RM0032
APP202600576,3271011201940576,CIF1000576,2025-06-10,UMKM,PT Situmorang Sejahtera,PT,Hendra Wibowo,L,32,Belum Menikah,S1,Jawa Barat,Bogor,Serpong,Region 3,KCP Kelapa Gading,Perdagangan,Distributor Bahan Bangunan,4,61,1467318,31,750000000,KMK,12,Modal kerja pembelian stok barang dagangan Distributor Bahan Bangunan,Rumah,"Paledang, Bogor",Jawa Barat,Bogor,180.6,1004342000,803473600,1.34,HGB,Tidak,3.0,0.517,Ditolak,RM0008
APP202600577,3276015812860577,CIF1000577,2025-12-03,UMKM,UD Firmansyah Sejahtera,PT,Yanti Saputra,P,40,Cerai Hidup,S2,Jawa Barat,Depok,Tebet,Region 1,KCP Bekasi Barat,Manufaktur,Konveksi,13,46,539942,108,100000000,KMK,12,Modal kerja pembelian bahan baku produksi Konveksi,Ruko,"Bojong Jaya, Tangerang",Banten,Tangerang,556.4,2998020000,2398416000,29.98,HGB,Ya,3.0,0.631,Diterima,RM0010
APP202600578,3275012510660578,CIF1000578,2025-05-29,UMKM,PT Susanto Abadi,CV,Joko Tanjung,L,60,Menikah,S2,Jawa Barat,Bekasi,Sukmajaya,Region 2,KCP Bekasi Barat,Transportasi,Ekspedisi Kecil,15,55,597645,123,300000000,KI,54,Pembelian armada kendaraan tambahan usaha Ekspedisi Kecil,Rumah,"Margahayu, Bekasi",Jawa Barat,Bekasi,204.2,1352154000,1081723200,4.51,HGB,Ya,3.0,0.641,Diterima,RM0009
APP202600579,3173016306780579,CIF1000579,2025-10-15,UMKM,PT Rahman Jaya,UD,Novi Permana,P,48,Menikah,D3,DKI Jakarta,Jakarta Barat,Cengkareng,Region 1,KCP Tebet,Pertanian,Distributor Hasil Tani,10,71,1270229,102,100000000,KI,60,Pengembangan lahan/kandang usaha Distributor Hasil Tani,Rumah,"Kemiri Muka, Depok",Jawa Barat,Depok,236.4,1608988000,1287190400,16.09,HGB,Ya,3.0,0.504,Ditolak,RM0003
APP202600580,3671012811870580,CIF1000580,2026-03-13,UMKM,PT Suryadi Sejahtera,UD,Krisna Wijaya,L,39,Menikah,D3,Banten,Tangerang,Cengkareng,Region 4,KCP Tangerang BSD,Pertanian,Peternakan Ayam,16,58,3000761,47,50000000,KMK,18,Modal kerja operasional usaha Peternakan Ayam,Ruko,"Mekarjaya, Depok",Jawa Barat,Depok,263.6,1806928000,1445542400,36.14,SHM,Ya,1.99,0.726,Diterima,RM0024
APP202600581,3671012001730581,CIF1000581,2026-06-11,UMKM,UD Tanjung Abadi,UD,Rizky Panjaitan,L,53,Cerai Mati,S1,Banten,Tangerang,Cengkareng,Region 2,KCP Pluit,Pertanian,Distributor Hasil Tani,10,9,1655044,86,50000000,KMK,18,Modal kerja operasional usaha Distributor Hasil Tani,Ruko,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,749.2,11351428000,9081142400,227.03,SHM,Ya,3.0,0.347,Ditolak,RM0036
APP202600582,3276016106740582,CIF1000582,2026-01-28,UMKM,CV Setiawan Abadi,PT,Nina Firmansyah,P,52,Menikah,SMA/SMK,Jawa Barat,Depok,Sukmajaya,Region 3,KCP Tebet,Pertanian,Peternakan Ayam,14,29,1515626,85,200000000,KMK,18,Modal kerja operasional usaha Peternakan Ayam,Rumah,"Kemiri Muka, Depok",Jawa Barat,Depok,510.1,3460842000,2768673600,17.3,SHM,Ya,3.0,0.569,Diterima,RM0001
APP202600583,3173016308850583,CIF1000583,2025-11-15,UMKM,CV Nugroho Sejahtera,UD,Ani Santoso,P,41,Cerai Mati,SMA/SMK,DKI Jakarta,Jakarta Barat,Serpong,Region 1,KCP Tangerang BSD,Pertanian,Distributor Hasil Tani,4,36,1436549,169,50000000,KUR,36,Tambahan modal kerja usaha Distributor Hasil Tani,Tanah,"Bojong Jaya, Tangerang",Banten,Tangerang,142.2,1279800000,1023840000,25.6,HGB,Ya,1.14,0.709,Diterima,RM0021
APP202600584,3174016407730584,CIF1000584,2025-03-20,UMKM,CV Hidayat Makmur,UD,Rina Setiawan,P,53,Belum Menikah,D3,DKI Jakarta,Jakarta Selatan,Serpong,Region 2,KCP Cibubur,Manufaktur,Pengolahan Makanan Ringan,4,23,1992520,183,200000000,KMK,12,Modal kerja pembelian bahan baku produksi Pengolahan Makanan Ringan,Ruko,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,329.1,4224181000,3379344800,21.12,SHM,Ya,3.0,0.626,Diterima,RM0038
APP202600585,3671015111680585,CIF1000585,2026-06-25,UMKM,CV Pratama Sejahtera,UD,Kartika Tanjung,P,58,Belum Menikah,D3,Banten,Tangerang,Tebet,Region 1,KCP Kelapa Gading,Perdagangan,Distributor Elektronik,10,79,1023588,134,1000000000,KI,54,Perluasan/renovasi tempat usaha Distributor Elektronik,Ruko,"Paledang, Bogor",Jawa Barat,Bogor,122.3,663001000,530400800,0.66,HGB,Ya,3.0,0.562,Diterima,RM0006
APP202600586,3674012402860586,CIF1000586,2025-07-19,UMKM,UD Kusuma Abadi,PT,Rian Hutapea,L,40,Menikah,S1,Jawa Barat,Tangerang Selatan,Sukmajaya,Region 1,KCP Depok Margonda,Transportasi,Ekspedisi Kecil,15,9,1360784,48,750000000,KMK,18,Modal kerja operasional armada Ekspedisi Kecil,Ruko,"Mekarjaya, Depok",Jawa Barat,Depok,792.4,4981388000,3985110400,6.64,SHM,Ya,3.0,0.707,Diterima,RM0014
