laporan_id,NIK,year,revenue,net_profit,total_asset,total_liability,operating_cashflow
FIN001449,3671014107940725,2024,27644851,2390825,42589063,24750275,2725485
FIN001450,3671014107940725,2025,19558933,1810378,33770247,14368952,1821023
FIN001451,3674011903730726,2024,14930596,1780161,29234594,19439876,2354310
FIN001452,3674011903730726,2025,18226012,2368514,33863211,17406682,2186699
FIN001453,3674016707990727,2024,14859071,2365811,27904384,17573115,2679369
FIN001454,3674016707990727,2025,20787037,3089909,40617434,10750239,3966693
FIN001455,3671010504010728,2024,15845915,1834541,19748602,12002124,2208059
FIN001456,3671010504010728,2025,19054296,1894520,21113931,9962052,1790120
FIN001457,3174015301970729,2024,15670302,724027,19801517,8937629,830867
FIN001458,3174015301970729,2025,19343093,958485,36189944,19042194,1192493
FIN001459,3671014411720730,2024,43039130,778175,50407361,19787904,720466
FIN001460,3671014411720730,2025,41331015,955540,70628003,48390969,1272990
FIN001461,3276012404020731,2024,19228705,219071,28120785,7265875,208184
FIN001462,3276012404020731,2025,22174381,216742,36425737,18542275,272070
FIN001463,3671010910850732,2024,16678361,3153812,28778938,6985484,3410176
FIN001464,3671010910850732,2025,18259140,4497200,29893700,8952636,5777890
FIN001465,3671011401830733,2024,29475733,4563548,55085442,14152836,3909684
FIN001466,3671011401830733,2025,22884765,4022197,32838801,7464484,3618370
FIN001467,3171014807990734,2024,31962255,2790305,38165404,22991400,3056471
FIN001468,3171014807990734,2025,43764525,4129624,66312808,26884760,5241056
FIN001469,3671014504720735,2024,19464425,1474828,28890838,15070835,1765305
FIN001470,3671014504720735,2025,21042817,1964988,38582222,19247386,1988352
FIN001471,3271010206660736,2024,11782399,2070312,20779948,9500599,2103954
FIN001472,3271010206660736,2025,12137883,2057380,15641817,10054650,2157147
FIN001473,3674012411700737,2024,25903897,1958284,46911218,11828196,1674094
FIN001474,3674012411700737,2025,36985799,2978141,44610740,24197777,3718768
FIN001475,3275012606840738,2024,38887529,3311098,71934620,34988801,4378518
FIN001476,3275012606840738,2025,30978257,2152917,54668703,15564247,2091870
FIN001477,3175011106960739,2024,7364296,307656,11166255,4904541,361953
FIN001478,3175011106960739,2025,9024793,294641,10961228,4923702,406612
FIN001479,3671011704750740,2024,19783421,3710797,35067674,19927377,4604254
FIN001480,3671011704750740,2025,18613804,3431347,36365346,9761763,4802903
FIN001481,3674012007880741,2024,17915685,1977762,29421284,9996630,2064935
FIN001482,3674012007880741,2025,23829607,2758571,43451830,11385886,3109558
FIN001483,3271010208770742,2024,9601828,1265485,15574989,6945898,1352321
FIN001484,3271010208770742,2025,9663515,1175390,14616273,7739878,1284702
FIN001485,3276011910770743,2024,41504772,4835007,47938340,29629213,3990712
FIN001486,3276011910770743,2025,50206128,5868918,79003305,49591695,7853017
FIN001487,3671016108950744,2024,24035921,2948911,37855421,10114411,3117799
FIN001488,3671016108950744,2025,28592068,3598856,38750329,18954164,5002628
FIN001489,3174010811700745,2024,8674624,653780,9675096,3072283,712591
FIN001490,3174010811700745,2025,11793823,846034,19338214,5010015,1055118
FIN001491,3172014205970746,2024,24552009,3601999,37801796,22405039,5030244
FIN001492,3172014205970746,2025,26555652,4136416,34338508,18818878,4837366
FIN001493,3173015501680747,2024,13241713,2354745,21792823,14574411,2916652
FIN001494,3173015501680747,2025,12849423,2144872,23573353,8138511,2054992
FIN001495,3171016403980748,2024,27417815,3596638,43362511,13076149,3843629
FIN001496,3171016403980748,2025,29241236,3698430,38497853,26080001,4052108
FIN001497,3276014404730749,2024,85875295,9937099,113026830,56672624,10222192
FIN001498,3276014404730749,2025,106794031,12745250,146379558,81659913,14929042
FIN001499,3271014810890750,2024,36067669,4009499,67567406,19293007,3411408
FIN001500,3271014810890750,2025,33752859,3115225,38094721,23658139,3852191
FIN001501,3275016610930751,2024,16201850,1089426,19307626,11485859,902150
FIN001502,3275016610930751,2025,15025968,905429,26434417,15607518,993598
FIN001503,3671016305970752,2024,18744795,1195685,28788391,12826511,1283659
FIN001504,3671016305970752,2025,16878563,1317940,20082100,10744024,1371897
FIN001505,3671010106970753,2024,31516494,2877830,59875095,32845654,2847491
FIN001506,3671010106970753,2025,28314466,2273843,34372465,12613861,1911807
FIN001507,3671016612710754,2024,13096679,1801696,24496986,7037980,2144110
FIN001508,3671016612710754,2025,17363981,2485262,31340703,6321269,3303867
FIN001509,3172014201870755,2024,13147507,1037952,14503955,6269495,1453015
FIN001510,3172014201870755,2025,15699386,1281615,25566443,13984002,1489472
FIN001511,3276013105850756,2024,16012394,2004324,20235924,7816342,2546784
FIN001512,3276013105850756,2025,18403405,2339824,30658646,17079092,2116836
FIN001513,3671010612700757,2024,28446242,2166226,35188945,9148775,2988140
FIN001514,3671010612700757,2025,19187543,1791568,29451341,13967955,2334724
FIN001515,3674013107010758,2024,10127021,1668424,15542201,10683653,1963767
FIN001516,3674013107010758,2025,13971080,2201612,17141685,11894077,1854782
FIN001517,3172012404780759,2024,25472966,2791311,44126011,11516981,2816291
FIN001518,3172012404780759,2025,32942528,2783785,62706859,35962549,2955034
FIN001519,3671015802750760,2024,12778920,762319,22186885,15453580,684379
FIN001520,3671015802750760,2025,11823743,675450,16873616,9498361,899671
FIN001521,3275014403810761,2024,28041972,1394493,34046539,18446742,1451423
FIN001522,3275014403810761,2025,26575947,1372488,41755812,22840111,1835493
FIN001523,3671011001930762,2024,27326014,875350,37809114,17006278,721527
FIN001524,3671011001930762,2025,34320130,1052017,46108210,29139827,1067456
FIN001525,3671011505790763,2024,21419733,1985709,29848753,16948093,1725880
FIN001526,3671011505790763,2025,18078009,1318602,31886323,12250697,1365804
FIN001527,3276016702730764,2024,38476420,3879584,52707642,27637348,4735335
FIN001528,3276016702730764,2025,44966021,5340629,73558329,36348255,4747094
FIN001529,3173011310830765,2024,8590824,850086,13293224,8464632,985939
FIN001530,3173011310830765,2025,8930212,781378,13964163,4380459,708861
FIN001531,3175011602650766,2024,13153753,1928150,24809150,8958306,2455336
FIN001532,3175011602650766,2025,14620480,2227793,26925233,7935735,3069240
FIN001533,3175016708850767,2024,33955900,7582098,45981309,18139534,7491367
FIN001534,3175016708850767,2025,33052507,6243682,51537826,24396589,5282740
FIN001535,3173011911970768,2024,12327563,2741216,23385020,13096696,3597216
FIN001536,3173011911970768,2025,11778677,2642369,19076698,13085721,3628605
FIN001537,3174014408710769,2024,20474479,2809182,38823915,20382741,3012555
FIN001538,3174014408710769,2025,18872495,2150933,22884667,10134100,2795199
FIN001539,3172010305960770,2024,12872600,1783184,16540260,4964761,1916580
FIN001540,3172010305960770,2025,15723694,1807672,19949072,6660785,1470614
FIN001541,3174014702920771,2024,6194391,511668,10169719,6982922,487259
FIN001542,3174014702920771,2025,8591617,617010,15141982,4808863,672886
FIN001543,3276015203770772,2024,15768282,1250697,27936258,6178714,1055912
FIN001544,3276015203770772,2025,15641772,1338233,24529956,10720511,1484830
FIN001545,3671015808010773,2024,26601870,2084600,34992108,22205255,2141690
FIN001546,3671015808010773,2025,38154445,2761548,57564250,21706406,3227098
FIN001547,3174016806680774,2024,18790910,2153025,21251375,6307234,2156254
FIN001548,3174016806680774,2025,15198529,2090780,23928261,13170070,2517634
FIN001549,3175010306730775,2024,20273113,549112,36125714,9090193,597475
FIN001550,3175010306730775,2025,24154048,615610,29038626,10762989,690165
FIN001551,3275014511780776,2024,30417802,4740551,53555758,22018051,6468310
FIN001552,3275014511780776,2025,26018987,3509058,34714650,9258245,3946898
FIN001553,3175010904830777,2024,27614774,3066692,48681836,11948315,3726917
FIN001554,3175010904830777,2025,26828794,3633499,52459372,11922208,3041825
FIN001555,3671015407680778,2024,31065471,5023263,51317071,31117133,4121605
FIN001556,3671015407680778,2025,39388378,6410279,63991374,41833052,8729673
FIN001557,3271014103810779,2024,31020284,3714028,57116051,36277233,3601078
FIN001558,3271014103810779,2025,30583228,4114792,35008479,14312561,3464125
FIN001559,3175011807890780,2024,38389830,4354220,68335416,18262174,4995212
FIN001560,3175011807890780,2025,44352022,4542788,78093362,21752348,4402655
FIN001561,3275015103680781,2024,8318819,1696682,11244752,4187519,1893653
FIN001562,3275015103680781,2025,11037183,2368481,15616185,8580429,3260424
FIN001563,3175011407030782,2024,9457431,1441114,10409366,4694619,1254356
FIN001564,3175011407030782,2025,11765541,2305905,18033012,5720468,2077442
FIN001565,3674015610760783,2024,26913422,2440499,50665442,29535435,2125416
FIN001566,3674015610760783,2025,34386387,3411001,39983148,19130023,4662864
FIN001567,3275014301750784,2024,22804144,3987120,38902803,8849392,4029077
FIN001568,3275014301750784,2025,27995251,4325336,44561148,14028750,5747090
FIN001569,3671012210820785,2024,29843168,3411706,58380840,14359251,3138907
FIN001570,3671012210820785,2025,26377934,3018837,44848433,27075225,2846188
FIN001571,3275012706770786,2024,28230415,316461,40620413,11777814,341449
FIN001572,3275012706770786,2025,31025304,316055,34580329,7277229,305493
FIN001573,3275010904010787,2024,12618847,1120433,19348419,4773056,906386
FIN001574,3275010904010787,2025,17534929,1480327,30934799,13399558,1579657
FIN001575,3174015205710788,2024,17298365,3188102,31823740,21713608,3743532
FIN001576,3174015205710788,2025,19195129,2865494,30749049,13983478,2391365
FIN001577,3173014505800789,2024,12507684,1608743,13801232,8901360,1416299
FIN001578,3173014505800789,2025,9795703,1331566,14001680,3950303,1543666
FIN001579,3671014212010790,2024,25727585,4467859,32717631,20424019,4262985
FIN001580,3671014212010790,2025,28956897,4074294,34919768,22062886,5031897
FIN001581,3173011303790791,2024,9319558,272406,11313090,3064647,263166
FIN001582,3173011303790791,2025,7980194,249733,12677284,8519768,328898
FIN001583,3671010711830792,2024,54078176,5195095,101359582,34646227,5147582
FIN001584,3671010711830792,2025,56519770,5563211,73521034,23790971,5826107
FIN001585,3175014910780793,2024,8037204,309906,11359916,2626932,303656
FIN001586,3175014910780793,2025,11024621,540020,15767830,4677225,724297
FIN001587,3275016011720794,2024,17471387,1283810,31994358,8822900,1212747
FIN001588,3275016011720794,2025,16236671,1346897,28644741,19461829,1869616
FIN001589,3671015206930795,2024,9707636,93796,13633605,3871264,95643
FIN001590,3671015206930795,2025,13616925,155337,25789649,13118248,142240
FIN001591,3671010206930796,2024,7238420,1076208,13902221,5106912,1450735
FIN001592,3671010206930796,2025,7579546,1023345,14672734,5565848,1048683
FIN001593,3275016309800797,2024,5932467,674565,11657289,3973902,654833
FIN001594,3275016309800797,2025,7469418,937957,10851630,2567480,1021203
FIN001595,3671015003650798,2024,3204294,459626,6331472,3599500,566298
FIN001596,3671015003650798,2025,4965019,860214,5578272,2825791,1110281
FIN001597,3276014612890799,2024,20019437,864363,32290555,19173651,910159
FIN001598,3276014612890799,2025,22849065,912912,40474123,21158225,1156531
FIN001599,3671011508840800,2024,5154218,664946,8114057,5397685,864971
FIN001600,3671011508840800,2025,5437727,735705,8786317,4886555,819287
FIN001601,3174015508840801,2024,16797080,1861133,29638893,12295845,1539814
FIN001602,3174015508840801,2025,16319836,1832489,21163973,6500416,1881171
FIN001603,3671011505730802,2024,16070342,2549112,17899583,4084229,3317515
FIN001604,3671011505730802,2025,16004665,2397765,22982329,13105195,2082741
FIN001605,3174012108930803,2024,36085687,4706263,46266449,29804446,4994834
FIN001606,3174012108930803,2025,33636246,4588937,44659984,16676148,3806020
FIN001607,3271010908020804,2024,9015197,841640,17137430,9458746,904236
FIN001608,3271010908020804,2025,6228416,556826,12306892,2921442,490933
FIN001609,3271010306930805,2024,18963415,655554,21306276,13126510,633565
FIN001610,3271010306930805,2025,14395623,475748,17936230,6697553,396575
FIN001611,3275010902720806,2024,47199520,2353532,90627994,23549028,2081332
FIN001612,3275010902720806,2025,56983153,2981497,101964355,47910575,3238011
FIN001613,3171012904660807,2024,15777947,2981291,18203648,11363446,4062095
FIN001614,3171012904660807,2025,14302433,2845244,18028874,5157775,3515775
FIN001615,3671011412850808,2024,9271752,764146,16177287,6665818,625523
FIN001616,3671011412850808,2025,13104391,1254407,22659226,10516595,1096010
FIN001617,3671014706720809,2024,14114922,1313163,24136125,15108212,1561382
FIN001618,3671014706720809,2025,18549217,1797217,21678159,5086351,2096556
FIN001619,3671014404840810,2024,8423836,1084624,11762795,5799285,1073734
FIN001620,3671014404840810,2025,9586008,1293495,11687861,6031079,1602002
FIN001621,3671015311820811,2024,10484387,2548097,16247592,5690790,2629413
FIN001622,3671015311820811,2025,13556451,2953700,26824461,13792220,2637186
FIN001623,3276012012990812,2024,17752453,1969855,21128774,12530649,2641846
FIN001624,3276012012990812,2025,18644562,2234130,28867353,14393594,2348549
FIN001625,3271013012910813,2024,45380457,5147740,85044725,37025356,5616902
FIN001626,3271013012910813,2025,48310016,6019812,62358682,23810699,8114948
FIN001627,3271016706010814,2024,7258946,574230,10161426,4190872,634104
FIN001628,3271016706010814,2025,8515853,663090,13098138,3896200,569412
FIN001629,3172013108790815,2024,53767508,10786220,79086364,19700824,11101235
FIN001630,3172013108790815,2025,62664262,13628036,100233443,37156086,16984469
FIN001631,3275014612880816,2024,12333928,2537800,20060445,13603760,2805489
FIN001632,3275014612880816,2025,15641970,3174648,23846019,11925659,4236556
FIN001633,3674017007680817,2024,19139920,209833,25049382,11271195,284277
FIN001634,3674017007680817,2025,13273740,119248,14656599,4874957,161388
FIN001635,3171016302670818,2024,10263246,811117,12093832,8065632,765119
FIN001636,3171016302670818,2025,13744808,943647,19899403,10292894,1050077
FIN001637,3174016508760819,2024,21159639,1888152,29367420,10826028,2551288
FIN001638,3174016508760819,2025,26861575,2456238,36025976,12508255,3148901
FIN001639,3172014109850820,2024,25119981,5605918,48657578,28126957,6227075
FIN001640,3172014109850820,2025,16739140,2930688,29078479,17666809,3842791
FIN001641,3671010208770821,2024,59445774,7406938,95523399,36733341,9628246
FIN001642,3671010208770821,2025,81859535,10512855,157066445,41151927,8973731
FIN001643,3671014503960822,2024,24895776,2611535,30727583,6160945,2896099
FIN001644,3671014503960822,2025,26673982,2917740,44064144,13579781,3789070
FIN001645,3175015205740823,2024,16051100,1084183,19891756,11617597,930785
FIN001646,3175015205740823,2025,10345309,749944,18362083,8334199,828843
FIN001647,3674013110920824,2024,27002821,4690711,43327539,19684199,5618998
FIN001648,3674013110920824,2025,39094843,7044478,65470082,38899761,7665541
FIN001649,3174011710750825,2024,9444941,473374,10941553,5340612,460139
FIN001650,3174011710750825,2025,11229892,626721,16155743,10644803,679198
FIN001651,3671016411800826,2024,19320900,2856780,32271680,10627885,3412129
FIN001652,3671016411800826,2025,19841334,2788158,30473580,6450796,2361317
FIN001653,3174014502940827,2024,29453244,4867293,42330328,16244917,6334519
FIN001654,3174014502940827,2025,29505710,4252104,55219381,25012442,4485237
FIN001655,3174016912930828,2024,23742260,2173483,33065907,10737165,1960038
FIN001656,3174016912930828,2025,23514876,2064695,37630514,23274961,2667821
FIN001657,3276012710920829,2024,22804061,3293555,28069644,6775658,4375906
FIN001658,3276012710920829,2025,30583798,4534928,47369827,28494373,4643317
FIN001659,3271010212970830,2024,21380298,3438960,36360040,10932484,3008054
FIN001660,3271010212970830,2025,22273165,2958812,37548602,7752730,3539936
FIN001661,3171012805730831,2024,12986458,1112031,16997451,7549970,1543830
FIN001662,3171012805730831,2025,17144228,1447415,29034070,11166398,1765924
FIN001663,3174016508910832,2024,26864474,3072590,50624770,20442457,3685374
FIN001664,3174016508910832,2025,24846881,2242336,31742515,15399308,2162620
FIN001665,3276012507880833,2024,22608879,3332800,33888294,19697741,3361216
