account_id,NIK,account_number,bank_name,account_type,account_status,opened_date,average_balance_6m,average_monthly_credit,average_monthly_debit,transaction_frequency_monthly,overdraft_count_6m,current_balance
ACC001007,3671011401830733,7175536670,Bank Permata,Tabungan,Aktif,2017-03-22,13693403,1832416,1586132,58,0,23134483
ACC001008,3171014807990734,9504022014,Bank Panin,Giro,Aktif,2019-01-25,21828581,3826757,3523144,126,0,35573654
ACC001009,3671014504720735,6082658671,Bank Danamon,Tabungan,Aktif,2022-08-28,20449120,1656409,1278070,176,0,22238907
ACC001010,3271010206660736,4309809481,Bank Mandiri,Giro,Aktif,2024-06-06,24155161,1054852,800710,59,0,20478353
ACC001011,3271010206660736,6452922591,Bank Permata,Giro,Aktif,2022-11-16,6898132,722313,621413,150,0,8167162
ACC001012,3674012411700737,5372222954,Bank Mandiri,Tabungan,Aktif,2021-10-01,68632457,3066243,2203243,152,0,74529754
ACC001013,3275012606840738,8703026994,Bank Permata,Giro,Aktif,2020-09-24,55518472,2129703,1516312,179,0,79120132
ACC001014,3175011106960739,1313268943,Bank Danamon,Giro,Aktif,2020-08-02,9140368,735759,538260,103,3,12205901
ACC001015,3175011106960739,4648997667,BPR Mitra Usaha,Tabungan,Aktif,2016-11-19,5044169,690024,615924,164,0,2526601
ACC001016,3671011704750740,9892709082,Bank CIMB Niaga,Giro,Aktif,2021-04-16,27493684,1233868,931522,74,0,14022359
ACC001017,3674012007880741,1548533641,Bank Danamon,Giro,Aktif,2019-06-25,40598556,1542348,1081321,55,0,54354055
ACC001018,3271010208770742,6360831266,BNI,Tabungan,Aktif,2018-02-28,7013509,634721,547054,95,0,3603586
ACC001019,3271010208770742,6968914613,Bank Panin,Tabungan,Aktif,2021-11-23,7514897,774417,624855,165,0,5753667
ACC001020,3276011910770743,5775523824,Bank CIMB Niaga,Giro,Aktif,2024-03-14,24096167,4193957,3889238,74,1,34784854
ACC001021,3671016108950744,2328687286,BNI,Giro,Aktif,2020-02-04,21737194,2264196,1747287,67,0,31739673
ACC001022,3174010811700745,6867356945,BNI,Tabungan,Aktif,2021-08-22,1933314,697497,665966,193,0,1161322
ACC001023,3172014205970746,3857178547,Bank CIMB Niaga,Tabungan,Aktif,2021-02-23,17716961,1766564,1561297,72,0,23033158
ACC001024,3172014205970746,5789422023,Bank Mandiri,Giro,Aktif,2020-04-16,30494800,2281243,1957156,67,0,35115758
ACC001025,3173015501680747,9340856811,BNI,Giro,Aktif,2024-05-30,10786799,910893,708482,173,0,5819820
ACC001026,3173015501680747,2549337425,Bank BRI,Tabungan,Aktif,2021-09-13,19977322,938931,702747,62,0,28099603
ACC001027,3171016403980748,4978968571,BPR Mitra Usaha,Giro,Aktif,2024-06-05,20030607,1502951,1237931,30,0,33333229
ACC001028,3171016403980748,3517853305,Bank Panin,Giro,Aktif,2025-03-09,45019748,2518559,2002285,192,1,50103850
ACC001029,3276014404730749,3886667035,Bank Mandiri,Tabungan,Aktif,2018-02-12,108980645,5443358,4263468,29,1,69304258
ACC001030,3276014404730749,4417580665,BNI,Tabungan,Aktif,2017-10-29,119683220,7350975,5252320,162,3,204988150
ACC001031,3271014810890750,5910831900,Bank BCA,Tabungan,Aktif,2017-05-18,32134180,2113102,1557951,140,0,31598534
ACC001032,3275016610930751,7383832214,BNI,Giro,Aktif,2018-08-01,12637152,1222218,1023357,124,0,22704307
ACC001033,3275016610930751,6914243427,Bank BCA,Tabungan,Aktif,2018-01-25,5623231,903596,835571,56,0,9520120
ACC001034,3671016305970752,4887335274,Bank BNI,Tabungan,Aktif,2016-12-06,28861981,1358924,1016846,195,0,33169823
ACC001035,3671010106970753,4684247486,Bank BCA,Tabungan,Aktif,2018-03-19,23890167,2406323,2075477,88,0,13133189
ACC001036,3671016612710754,9298797305,Bank BCA,Giro,Aktif,2022-03-13,15476722,1248133,1039111,66,0,9397848
ACC001037,3172014201870755,2052141549,Bank BNI,Giro,Aktif,2016-10-11,29584653,1321716,1024136,27,0,47028857
ACC001038,3276013105850756,8012636497,BNI,Giro,Aktif,2017-01-08,19111133,1120791,858949,71,0,17038333
ACC001039,3276013105850756,1584712473,BPR Mitra Usaha,Tabungan,Aktif,2018-09-14,18289034,1673083,1242921,130,0,9263498
ACC001040,3671010612700757,2612636056,Bank Permata,Tabungan,Aktif,2020-12-01,26242908,1653211,1305987,114,1,11875771
ACC001041,3674013107010758,6214581774,BPR Mitra Usaha,Tabungan,Aktif,2022-07-13,9575326,1179067,1024155,140,0,5369435
ACC001042,3172012404780759,4895967387,Bank Permata,Giro,Aktif,2015-04-14,9250053,2623099,2438241,83,3,11039402
ACC001043,3172012404780759,3986741681,Bank OCBC NISP,Giro,Aktif,2023-01-21,26897674,2267178,1882109,88,0,38881859
ACC001044,3671015802750760,5025534662,Bank BNI,Giro,Dormant,2018-02-20,6342806,660792,573113,177,0,1210666
ACC001045,3275014403810761,4649109824,Bank Panin,Tabungan,Aktif,2017-07-16,28868272,2054779,1573463,37,0,26485574
ACC001046,3275014403810761,7882666645,Bank CIMB Niaga,Giro,Aktif,2016-07-16,21348565,2190412,1972245,81,0,12958259
ACC001047,3671011001930762,3183052475,Bank BCA,Giro,Aktif,2023-07-14,3804570,1952569,1888027,101,0,5643043
ACC001048,3671011001930762,3661104446,Bank Panin,Tabungan,Aktif,2023-08-14,38321511,2368086,1873789,34,0,65214030
ACC001049,3671011505790763,3350312734,BNI,Giro,Aktif,2021-11-07,15814149,1131002,820374,57,0,26949289
ACC001050,3671011505790763,6284982699,Bank Permata,Tabungan,Aktif,2020-12-25,2849914,1052813,1014468,162,1,-115025
ACC001051,3276016702730764,5651392850,Bank CIMB Niaga,Tabungan,Aktif,2018-01-09,15654023,2893393,2688572,120,0,14312500
ACC001052,3173011310830765,7846537992,Bank BNI,Tabungan,Aktif,2023-03-23,8759228,535200,390108,178,0,11491565
ACC001053,3173011310830765,2313898259,Bank Panin,Tabungan,Aktif,2025-05-02,4791433,579754,524034,41,0,8146256
ACC001054,3175011602650766,6250576500,Bank BCA,Tabungan,Aktif,2021-04-21,5919704,938459,859844,116,0,6700101
ACC001055,3175016708850767,1808129018,Bank BRI,Giro,Aktif,2023-12-26,50144695,1764780,1252656,137,0,83271313
ACC001056,3173011911970768,1915680187,Bank Permata,Tabungan,Aktif,2019-03-04,11890817,775074,650584,54,0,16770624
ACC001057,3174014408710769,6235070382,Bank OCBC NISP,Tabungan,Aktif,2016-01-14,6678530,1046724,923489,37,0,9254347
ACC001058,3172010305960770,3552228254,Bank Mandiri,Giro,Aktif,2024-09-13,7144278,1073762,977480,189,0,9420920
ACC001059,3172010305960770,6967382782,Bank BRI,Giro,Aktif,2016-08-17,18399965,1291990,948699,158,0,30956028
ACC001060,3174014702920771,7099335383,Bank CIMB Niaga,Tabungan,Aktif,2022-10-16,10055512,769929,630103,108,0,4103518
ACC001061,3174014702920771,6919273473,Bank CIMB Niaga,Tabungan,Dormant,2015-05-24,5880915,434301,371642,152,0,847969
ACC001062,3276015203770772,6816840946,Bank Mandiri,Tabungan,Aktif,2016-01-19,6942530,1151336,994237,46,0,9345548
ACC001063,3671015808010773,3772963327,BPR Mitra Usaha,Giro,Dormant,2025-03-09,53042481,2847649,2271805,58,0,4564936
ACC001064,3174016806680774,4878215945,Bank BRI,Tabungan,Aktif,2019-06-08,15721154,1369650,1157347,181,0,7637778
ACC001065,3175010306730775,8717709353,Bank CIMB Niaga,Giro,Aktif,2016-05-16,14234622,1434637,1239288,169,0,21943702
ACC001066,3275014511780776,6178929202,Bank OCBC NISP,Tabungan,Aktif,2016-04-08,6012310,1594431,1479280,137,0,10045836
ACC001067,3175010904830777,9826301387,Bank BRI,Tabungan,Aktif,2015-12-07,16686451,1942221,1713093,144,0,11354309
ACC001068,3175010904830777,6295755383,Bank BRI,Giro,Aktif,2015-04-07,13558218,2048473,1798204,198,0,20781206
ACC001069,3671015407680778,1550079742,BNI,Giro,Aktif,2025-07-28,13030318,2490136,2258806,38,2,13811849
ACC001070,3271014103810779,2954583088,Bank OCBC NISP,Giro,Aktif,2024-07-13,8516703,2576173,2363344,126,0,10101549
ACC001071,3271014103810779,5165581666,Bank Danamon,Tabungan,Aktif,2022-01-22,26954218,2491663,2113378,187,0,13590000
ACC001072,3175011807890780,8055067505,Bank Danamon,Giro,Aktif,2015-01-04,95139312,3320294,2346172,73,0,72671361
ACC001073,3275015103680781,8516407162,BNI,Tabungan,Aktif,2024-01-18,7506707,730998,574434,167,0,13402923
ACC001074,3175011407030782,8967117616,Bank CIMB Niaga,Tabungan,Aktif,2021-04-15,5772578,957242,834230,110,0,4821174
ACC001075,3674015610760783,5066537853,Bank Panin,Giro,Aktif,2022-01-03,9093765,2979145,2863805,63,0,5547842
ACC001076,3674015610760783,1347422646,BNI,Giro,Aktif,2021-12-07,36537413,2583857,1990074,155,0,23502945
ACC001077,3275014301750784,3790561226,Bank OCBC NISP,Giro,Aktif,2018-08-03,12249838,1918417,1738113,42,0,6063166
ACC001078,3275014301750784,3442052225,Bank BCA,Tabungan,Aktif,2019-02-20,7081087,2268820,2153947,69,0,9910447
ACC001079,3671012210820785,1817702294,Bank Panin,Tabungan,Aktif,2021-10-20,24490155,1355773,1040746,126,0,11779656
ACC001080,3275012706770786,2702142974,BPR Mitra Usaha,Giro,Aktif,2015-08-15,29117719,2445086,2151675,69,0,33511952
ACC001081,3275010904010787,1846898156,Bank BCA,Giro,Aktif,2021-09-25,9134548,952335,727003,161,0,10994178
ACC001082,3275010904010787,3616176736,Bank Mandiri,Tabungan,Aktif,2019-04-07,4902171,1085388,1014426,197,0,6328747
ACC001083,3174015205710788,5612375148,Bank Mandiri,Tabungan,Aktif,2018-04-16,15670931,1056315,899326,27,0,23480530
ACC001084,3174015205710788,8825971921,Bank Danamon,Tabungan,Aktif,2021-10-14,17748718,1742511,1431626,129,1,15197545
ACC001085,3173014505800789,4757891328,Bank BRI,Tabungan,Aktif,2023-09-18,13878065,837971,647629,99,0,18835749
ACC001086,3671014212010790,5944962594,Bank Panin,Giro,Aktif,2015-08-01,40825182,2421837,1886723,181,0,50348281
ACC001087,3671014212010790,3263643138,BNI,Tabungan,Aktif,2020-02-09,20632440,1909110,1683900,143,1,11452795
ACC001088,3173011303790791,1013343912,Bank BCA,Giro,Aktif,2019-09-01,12499940,724704,577464,94,1,7608523
ACC001089,3671010711830792,9762021267,BNI,Tabungan,Aktif,2024-08-18,40107377,4909766,4191587,35,0,27247349
ACC001090,3175014910780793,3418948916,Bank BRI,Tabungan,Aktif,2021-12-13,8936964,582858,446096,155,1,8629169
ACC001091,3175014910780793,2973606864,Bank Mandiri,Giro,Aktif,2019-02-04,12699448,618064,459595,94,0,16857327
ACC001092,3275016011720794,3578943772,Bank Mandiri,Giro,Aktif,2021-12-27,3115239,1279689,1203205,148,0,5478117
ACC001093,3671015206930795,4021209955,Bank BNI,Tabungan,Aktif,2016-10-22,19735414,1110042,883858,198,0,10602728
ACC001094,3671010206930796,1622028603,Bank Danamon,Giro,Aktif,2019-11-02,2508339,626224,590550,102,0,3033546
ACC001095,3275016309800797,1366998674,BPR Mitra Usaha,Tabungan,Aktif,2016-08-30,9014174,479050,387905,194,0,12589704
ACC001096,3671015003650798,5071568051,Bank OCBC NISP,Giro,Aktif,2015-10-08,5508040,393470,319790,187,0,7546812
ACC001097,3276014612890799,3748953478,BNI,Giro,Dormant,2019-01-22,12442655,1219729,940811,76,0,1441491
ACC001098,3671011508840800,4251514862,BNI,Tabungan,Aktif,2015-07-12,4958629,303695,224581,96,0,2416291
ACC001099,3671011508840800,7869835648,Bank OCBC NISP,Tabungan,Aktif,2021-04-26,1577218,393316,372438,138,0,996678
ACC001100,3174015508840801,5407238755,BPR Mitra Usaha,Giro,Aktif,2022-11-05,19143397,1121791,813694,26,0,27038185
ACC001101,3671011505730802,9734161584,Bank Permata,Tabungan,Aktif,2024-05-06,10858308,1090959,828557,46,0,14580695
ACC001102,3671011505730802,8185388899,Bank Danamon,Giro,Aktif,2016-02-25,21181783,1123953,906901,170,2,13545024
ACC001103,3174012108930803,5173451810,BNI,Tabungan,Aktif,2018-09-30,6594320,2167195,2077295,113,0,8063325
ACC001104,3271010908020804,1863887268,Bank Panin,Tabungan,Aktif,2016-07-25,1390279,553703,536890,22,0,2074509
ACC001105,3271010306930805,6217144368,Bank CIMB Niaga,Giro,Aktif,2016-11-04,2994852,1244405,1196210,138,0,3773614
ACC001106,3275010902720806,3030844699,Bank BNI,Tabungan,Aktif,2023-09-12,17243893,4611248,4381141,101,0,23933757
ACC001107,3171012904660807,3981430074,BPR Mitra Usaha,Tabungan,Aktif,2015-02-23,7093879,836932,667177,100,1,-28494
ACC001108,3671011412850808,1654821050,Bank BRI,Giro,Dormant,2023-09-20,7571784,1040003,923648,184,0,1667971
ACC001109,3671014706720809,9441395237,BNI,Tabungan,Aktif,2025-03-05,27123210,1688830,1338814,117,2,31914589
ACC001110,3671014706720809,1954089244,Bank Permata,Tabungan,Aktif,2023-05-18,6621029,1025306,865960,141,0,5180384
ACC001111,3671014404840810,4654122528,Bank Danamon,Giro,Aktif,2023-12-15,8115066,509901,383281,65,2,10660423
ACC001112,3671014404840810,5250068475,Bank Danamon,Giro,Aktif,2019-11-22,6828952,692556,612196,170,3,10792429
ACC001113,3671015311820811,2646992876,BNI,Tabungan,Aktif,2017-03-30,9710321,1041409,821420,61,0,7896772
ACC001114,3276012012990812,2997796080,Bank BCA,Tabungan,Aktif,2020-05-24,8633072,1292192,1099949,98,0,4892003
ACC001115,3276012012990812,6330030703,Bank BRI,Giro,Aktif,2019-12-24,19900945,1415408,1193560,116,1,26206769
ACC001116,3271013012910813,4540446299,Bank Mandiri,Giro,Aktif,2023-11-01,7582175,2907385,2830917,20,0,11160689
ACC001117,3271013012910813,1437544708,Bank BCA,Tabungan,Aktif,2024-03-27,16165636,3119340,2889302,29,0,24889243
ACC001118,3271016706010814,3231639630,Bank BCA,Giro,Dormant,2025-06-15,2252263,487079,460798,180,1,383100
ACC001119,3172013108790815,5216098224,BPR Mitra Usaha,Tabungan,Aktif,2020-12-09,60496836,4825996,4189687,159,0,34425293
ACC001120,3275014612880816,2844147436,Bank BRI,Tabungan,Aktif,2024-09-07,20673496,1022630,775522,61,0,35550374
ACC001121,3674017007680817,1563713227,Bank BNI,Giro,Aktif,2016-08-13,10942299,1171316,1009590,118,0,10399455
ACC001122,3171016302670818,7089355443,Bank Mandiri,Giro,Aktif,2016-05-13,17887905,1196110,902298,150,0,31780703
ACC001123,3174016508760819,4436869419,Bank BRI,Giro,Aktif,2019-01-27,33114924,1373379,987091,139,0,32287425
ACC001124,3174016508760819,7175960767,Bank Danamon,Giro,Dormant,2023-03-01,8845720,1666130,1558157,101,0,845213
ACC001125,3172014109850820,8580307273,Bank Mandiri,Giro,Dormant,2019-01-02,4336255,1529572,1454614,55,0,220663
ACC001126,3172014109850820,5224116275,Bank Permata,Tabungan,Dormant,2017-09-02,18885650,1455565,1146643,101,2,4648150
ACC001127,3671010208770821,2296193419,Bank Mandiri,Giro,Aktif,2021-01-26,82613483,5801203,4682546,198,0,67342028
ACC001128,3671014503960822,2336478456,Bank Panin,Giro,Aktif,2022-10-30,30087865,1389799,1034937,154,2,13106401
ACC001129,3175015205740823,1114609805,Bank Mandiri,Tabungan,Aktif,2021-10-12,10868947,852431,698653,135,0,9296237
ACC001130,3175015205740823,7064117101,Bank Danamon,Tabungan,Aktif,2025-08-14,4619151,612614,532234,103,0,6185696
ACC001131,3674013110920824,3220853420,Bank BCA,Tabungan,Aktif,2022-06-16,13088950,2901678,2764792,142,1,8083541
ACC001132,3674013110920824,7677801246,Bank BNI,Tabungan,Aktif,2016-03-30,39389934,3062681,2353064,26,0,39346753
ACC001133,3174011710750825,5736197251,Bank Danamon,Tabungan,Aktif,2016-04-14,3879461,948524,871714,122,0,3637348
ACC001134,3671016411800826,5927907229,Bank Permata,Tabungan,Aktif,2025-04-30,35975638,1624789,1178808,21,0,16557435
ACC001135,3174014502940827,7664466779,Bank Panin,Tabungan,Aktif,2019-03-29,13916082,1635198,1458257,35,0,15665267
ACC001136,3174016912930828,7123626418,Bank Danamon,Giro,Aktif,2025-04-24,20241698,2149983,1646285,131,3,-58577
ACC001137,3276012710920829,7154734818,Bank Panin,Giro,Aktif,2017-01-19,2318916,2096354,2049881,88,0,2151475
ACC001138,3271010212970830,5982388854,Bank Permata,Tabungan,Dormant,2019-08-09,5294004,1549764,1492450,50,0,502444
ACC001139,3171012805730831,8527082610,Bank OCBC NISP,Giro,Aktif,2018-09-22,17988022,1380750,1179193,55,0,27904750
ACC001140,3171012805730831,8361287754,Bank CIMB Niaga,Tabungan,Aktif,2019-04-02,4696348,1377899,1312428,126,1,8377977
ACC001141,3174016508910832,6339583169,Bank BNI,Tabungan,Aktif,2022-06-29,28753988,2078758,1617862,20,0,46399734
ACC001142,3174016508910832,1736081128,BNI,Giro,Aktif,2017-02-23,28497533,1981340,1688953,88,0,25869540
ACC001143,3276012507880833,6356515591,Bank BCA,Giro,Dormant,2017-08-18,26272323,1749477,1232399,127,0,6488655
ACC001144,3671014510940834,3083329975,BPR Mitra Usaha,Tabungan,Aktif,2016-12-09,5847204,420351,316834,121,0,8068748
ACC001145,3671016108710835,6530784398,Bank CIMB Niaga,Giro,Aktif,2024-10-26,13382068,1735717,1552683,58,2,-197258
ACC001146,3171015212810836,2344632348,Bank Mandiri,Tabungan,Aktif,2022-02-19,25984500,4066717,3462166,166,0,40339002
ACC001147,3271015611780837,3041253600,Bank Danamon,Tabungan,Aktif,2020-02-05,12032331,961201,690674,104,1,20608861
ACC001148,3276014212850838,4652440765,Bank BCA,Giro,Aktif,2017-02-26,5681186,712307,626014,188,0,4280534
ACC001149,3173010211660839,5460356283,Bank BRI,Giro,Aktif,2015-07-19,27893238,2526491,2161472,163,0,17765891
ACC001150,3175011609770840,7381520423,Bank Panin,Giro,Aktif,2023-02-06,30041903,1684364,1265299,170,0,25890749
ACC001151,3276013105010841,9709958619,Bank Mandiri,Giro,Aktif,2025-03-21,10170497,1443252,1276733,140,0,11362874
ACC001152,3671016708950842,1837924588,Bank BRI,Tabungan,Aktif,2015-09-13,10613806,914775,680889,146,1,5823173
ACC001153,3276015211810843,7923126361,Bank CIMB Niaga,Tabungan,Aktif,2015-02-10,9618814,897829,797163,128,0,16499304
ACC001154,3276015211810843,5987905696,Bank Mandiri,Giro,Aktif,2015-07-28,14073214,900835,713408,116,0,9219555
ACC001155,3674016805830844,2650198573,Bank Mandiri,Tabungan,Aktif,2018-03-12,44978967,4176012,3384973,191,0,64663246
ACC001156,3674016805830844,3333300602,Bank Danamon,Tabungan,Aktif,2020-01-18,29222828,3509476,3214767,149,2,48208300
ACC001157,3276010711920845,6932986766,Bank Danamon,Giro,Dormant,2022-02-19,50013252,2655540,2056776,136,0,12346458
ACC001158,3275011712790846,9731467398,Bank Danamon,Tabungan,Aktif,2015-09-15,11106032,1166414,1054662,162,0,12878646
ACC001159,3671011302710847,7008772493,Bank Mandiri,Giro,Aktif,2019-07-02,46930315,2245859,1776472,90,0,49758629
ACC001160,3671011302710847,9024335079,Bank Permata,Giro,Dormant,2020-05-30,17491498,2406447,2137361,31,0,4183977
ACC001161,3172010706700848,5454837978,Bank BCA,Giro,Aktif,2023-10-25,1600170,1031176,1009670,64,0,2418616
ACC001162,3674011309860849,2302931894,Bank CIMB Niaga,Giro,Aktif,2017-08-22,17006502,1012455,793168,148,0,13963053
ACC001163,3674011309860849,7678332951,Bank Permata,Tabungan,Aktif,2023-12-12,11129117,1099884,890943,109,0,9856754
ACC001164,3171015105710850,1115410450,Bank Panin,Tabungan,Dormant,2018-01-15,25236412,3164514,2620841,169,2,5308257
ACC001165,3671016406810851,9213155045,BNI,Tabungan,Aktif,2022-02-22,11658255,965493,793805,152,0,16475492
ACC001166,3172012106820852,3565259704,Bank CIMB Niaga,Tabungan,Aktif,2019-06-21,7830434,1919953,1829107,157,0,3523406
ACC001167,3172012106820852,1503126812,Bank BRI,Tabungan,Aktif,2024-04-28,20597023,1999639,1697877,50,0,32396319
ACC001168,3271017005650853,6214800976,BNI,Tabungan,Aktif,2016-09-25,28311697,1979039,1619816,166,0,32284011
ACC001169,3175010406940854,1024516169,Bank Permata,Tabungan,Aktif,2015-08-18,5083376,1095890,1043526,190,1,-54121
ACC001170,3175010406940854,4448686805,BPR Mitra Usaha,Tabungan,Aktif,2015-05-12,12558589,1123378,991266,185,0,9746004
ACC001171,3671014311900855,2914175435,Bank Permata,Giro,Aktif,2025-02-04,7050051,845725,721795,110,0,9290748
ACC001172,3671012505750856,6994080709,Bank OCBC NISP,Giro,Aktif,2017-09-17,19792162,783353,580638,129,0,34379995
ACC001173,3671012505750856,5683963396,Bank Panin,Tabungan,Aktif,2019-11-19,13446593,573011,423232,37,0,12441513
ACC001174,3671012711980857,5364729182,Bank Panin,Giro,Aktif,2018-01-05,42024044,1764682,1327468,90,0,33975108
ACC001175,3671016210720858,9145477883,BPR Mitra Usaha,Tabungan,Aktif,2015-03-31,16716333,750918,544013,135,0,8882113
ACC001176,3671016210720858,5485375604,Bank CIMB Niaga,Giro,Aktif,2023-04-17,7276223,737985,645628,82,1,8477194
ACC001177,3171015704980859,9868304865,Bank Panin,Tabungan,Dormant,2021-06-07,41278784,2756701,2300991,120,0,3367572
ACC001178,3171015704980859,5210869679,Bank BNI,Tabungan,Aktif,2021-11-16,28222529,2657492,2340570,141,0,13129711
ACC001179,3175012709990860,9879932427,BPR Mitra Usaha,Tabungan,Aktif,2015-12-16,97919052,4319902,3127464,59,0,67807141
ACC001180,3671012006870861,1187463568,Bank OCBC NISP,Tabungan,Aktif,2021-11-01,8601052,2097468,1976636,192,0,12710925
ACC001181,3671012006870861,4786491203,Bank Danamon,Giro,Aktif,2016-07-24,31566790,2377659,1842932,64,0,44118680
ACC001182,3172011905780862,9351187458,Bank CIMB Niaga,Tabungan,Aktif,2019-12-30,43779558,4229743,3319799,86,0,56307287
ACC001183,3275017101720863,9109896530,Bank Mandiri,Tabungan,Dormant,2023-01-24,4971332,1393341,1330995,120,0,550110
ACC001184,3275011306660864,4643529664,Bank OCBC NISP,Giro,Aktif,2019-11-13,23467109,2771398,2339407,121,0,25851946
ACC001185,3275011306660864,2648560034,Bank BRI,Tabungan,Aktif,2017-08-12,13392318,2533846,2262829,152,0,16431261
ACC001186,3172011305920865,2140934457,Bank Panin,Giro,Aktif,2022-12-16,9318456,2433674,2207592,74,0,11791021
