application_id,NIK,cif_number,application_date,customer_type,company_name,legal_entity,owner_name,owner_gender,owner_age,owner_marital_status,owner_education,province,city,district,region,branch_name,industry,sub_industry,business_age_year,employee_count,monthly_turnover_est,transaction_frequency_monthly,loan_requested,jenis_kredit_diajukan,tenor_diajukan_bulan,tujuan_penggunaan_kredit,collateral_type,collateral_location,collateral_province,collateral_city,collateral_size_m2,collateral_market_value,collateral_liquidation_value,collateral_ratio,certificate_type,ownership_match,estimated_dsr,eligibility_score,label,rm_id,status_dhn,dhn_alasan,slik_n_loans,slik_worst_collectability,slik_n_banks,slik_total_outstanding,slik_total_installment_other,slik_avg_tenor_month,slik_has_macet,slik_has_credit_history,bank_n_accounts,bank_best_avg_balance_6m,bank_total_avg_credit,bank_total_avg_debit,bank_total_overdraft_6m,bank_current_balance_total,bank_best_current_balance,bank_any_dormant,net_profit_2024,net_profit_2025,operating_cashflow_2024,operating_cashflow_2025,revenue_2024,revenue_2025,total_asset_2024,total_asset_2025,total_liability_2024,total_liability_2025,revenue_growth_pct,profit_margin_2025,liability_to_asset_2025,agunan_kelurahan,land_area_m2,building_area_m2,nilai_tanah_per_m2,nilai_bangunan_per_m2,rm_name,rm_branch_name,rm_region,jabatan,level,kapasitas_max_nasabah,join_date,dsr_capped,is_female_owner,has_dhn_flag,bunga_persen_diajukan,cicilan_bulanan_pengajuan,loan_to_annual_revenue,kategori_tenor_diajukan,kategori_nominal_diajukan,flag_kur_di_luar_plafon
APP202600589,3173014712920589,CIF1000589,2025-02-14,UMKM,CV Kusuma Makmur,UD,Melati Handoko,P,34,Cerai Mati,SMA/SMK,DKI Jakarta,Jakarta Barat,Serpong,Region 2,KCP Cipondoh,Kuliner,Bakery,18,23,3938319,62,100000000,KMK,12,Modal kerja pembelian bahan baku harian usaha Bakery,Tanah,"Sukabumi Selatan, Jakarta Barat",DKI Jakarta,Jakarta Barat,261.8,5021324000,4017059200,50.21,HGB,Tidak,2.35,0.712,Diterima,RM0154,Tidak,Tidak Berlaku,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,59110290,5938269,5074584,2,33032542,27829355,0,4095379.0,4830700.0,5489770.0,6432068.0,34193360.0,47259830.0,61452659.0,82683363.0,39906455.0,43464161.0,0.3821,0.1022,0.5257,Sukabumi Selatan,261.8,0.0,19180000,5180000,Anggi Wibowo,KCP Cipondoh,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,24,2020-01-09,2.35,1,0,11.0,9250000.0,2.116,Pendek (<=12 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600590,3671015305910590,CIF1000590,2025-05-05,UMKM,CV Kusuma Sejahtera,PT,Novi Nugroho,P,35,Cerai Hidup,SMA/SMK,Banten,Tangerang,Bekasi Timur,Region 4,KCP Kramat Jati,Perdagangan,Toko Alat Tulis,2,68,920589,122,75000000,KMK,18,Modal kerja pembelian stok barang dagangan Toko Alat Tulis,Tanah,"Poris Plawad, Tangerang",Banten,Tangerang,124.6,1016736000,813388800,13.56,HGB,Tidak,3.0,0.694,Diterima,RM0198,Tidak,Tidak Berlaku,3.0,2.0,3.0,516177183.0,51871092.0,28.0,0.0,1,2,19746820,1859559,1516698,0,29693049,28760989,1,626458.0,834284.0,862555.0,997026.0,8938159.0,11047076.0,13005351.0,18024764.0,2833807.0,5868555.0,0.2359,0.0755,0.3256,Poris Plawad,124.6,0.0,8160000,3820000,Bambang Rahman,KCP Kramat Jati,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Senior RB,25,2023-01-28,3.0,1,0,11.0,4854167.0,6.789,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600591,3671014209770591,CIF1000591,2026-08-16,UMKM,UD Permana Makmur,PT,Retno Pratama,P,49,Cerai Mati,S1,Banten,Tangerang,Kramat Jati,Region 3,KCP Bekasi Timur,Pertanian,Peternakan Ayam,18,5,1891669,155,50000000,KUR,36,Tambahan modal kerja usaha Peternakan Ayam,Tanah,"Cakung Barat, Jakarta Timur",DKI Jakarta,Jakarta Timur,386.4,4667712000,3734169600,93.35,HGB,Ya,1.09,0.468,Ditolak,RM0207,Tidak,Tidak Berlaku,1.0,3.0,1.0,22595242.0,427717.0,60.0,0.0,1,1,22768191,1901675,1635296,0,36307999,36307999,0,2047724.0,2659445.0,2049498.0,3353871.0,19263476.0,22700028.0,27681607.0,25309273.0,9557833.0,17306875.0,0.1784,0.1172,0.6838,Cakung Barat,386.4,0.0,12080000,4570000,Anggi Kurniawan,KCP Bekasi Timur,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Junior RB,12,2025-02-21,1.09,1,0,6.0,1638889.0,2.203,Menengah (13-36 bln),<=50jt (KUR Mikro),0
APP202600592,3271011307750592,CIF1000592,2025-02-08,UMKM,UD Kusuma Mandiri,PT,Yudi Permana,L,51,Belum Menikah,D3,Jawa Barat,Bogor,Cengkareng,Region 3,KCP Blok M,Manufaktur,Pengolahan Makanan Ringan,9,69,2071709,53,500000000,KMK,12,Modal kerja pembelian bahan baku produksi Pengolahan Makanan Ringan,Tanah,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,115.0,1370800000,1096640000,2.74,HGB,Ya,3.0,0.672,Diterima,RM0023,Tidak,Tidak Berlaku,3.0,2.0,3.0,526230280.0,19844389.0,40.0,0.0,1,2,19656975,2722418,2257421,0,39401193,21073693,0,2629533.0,3343442.0,3226483.0,3918476.0,21753452.0,24860508.0,27643302.0,34598817.0,12665077.0,15750779.0,0.1428,0.1345,0.4552,Rawa Buntu,115.0,0.0,11920000,4260000,Wulan Kusuma,KCP Blok M,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Junior RB,9,2022-09-17,3.0,0,0,11.0,46250000.0,20.112,Pendek (<=12 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600593,3174012502800593,CIF1000593,2025-05-25,UMKM,PT Simanjuntak Abadi,CV,Fauzi Kusuma,L,46,Cerai Hidup,D3,DKI Jakarta,Jakarta Selatan,Bekasi Timur,Region 1,KCP Pluit,Transportasi,Ekspedisi Kecil,7,69,1320098,198,500000000,KI,36,Pembelian armada kendaraan tambahan usaha Ekspedisi Kecil,Rumah,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,564.8,15634464000,12507571200,31.27,SHM,Ya,3.0,0.695,Diterima,RM0088,Tidak,Tidak Berlaku,3.0,1.0,3.0,164468462.0,12469682.0,40.0,0.0,1,2,18643473,2438548,2091288,6,24226101,24119480,1,2707112.0,3040213.0,3507708.0,2839380.0,13853445.0,15841182.0,21561890.0,24776253.0,14579680.0,12272624.0,0.1435,0.1919,0.4953,Menteng,277.8,287.0,49430000,6630000,Yanti Suryadi,KCP Pluit,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,18,2025-09-13,3.0,0,0,10.0,18055556.0,31.563,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600594,3671015310710594,CIF1000594,2026-04-02,UMKM,UD Pratama Makmur,UD,Tri Wijaya,P,55,Menikah,D3,Banten,Tangerang,Tebet,Region 1,KCP Cikini,Transportasi,Ekspedisi Kecil,2,49,2387847,169,1000000000,KI,60,Pembelian armada kendaraan tambahan usaha Ekspedisi Kecil,Rumah,"Bojong Jaya, Tangerang",Banten,Tangerang,346.6,2164682000,1731745600,2.16,HGB,Ya,3.0,0.791,Diterima,RM0084,Tidak,Tidak Berlaku,2.0,1.0,1.0,99079037.0,6600207.0,24.0,0.0,1,2,50367726,4186761,3257483,0,73518676,60582014,0,4013550.0,6609696.0,3461821.0,6013071.0,18913788.0,28654167.0,36996003.0,49212564.0,11926626.0,14644474.0,0.515,0.2307,0.2976,Bojong Jaya,229.6,117.0,7670000,3450000,Yudi Rahman,KCP Cikini,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,12,2020-02-08,3.0,1,0,10.0,25000000.0,34.899,Panjang (>36 bln),>500jt (KMK/KI saja),0
APP202600595,3174012003740595,CIF1000595,2025-12-22,UMKM,PT Pratama Abadi,UD,Dimas Saputra,L,52,Belum Menikah,S2,DKI Jakarta,Jakarta Selatan,Serpong,Region 4,KCP Tebet Barat,Pertanian,Peternakan Ayam,12,49,879748,46,50000000,KUR,30,Tambahan modal kerja usaha Peternakan Ayam,Tanah,"Kemiri Muka, Depok",Jawa Barat,Depok,137.8,1433120000,1146496000,28.66,HGB,Ya,3.0,0.685,Diterima,RM0044,Tidak,Tidak Berlaku,1.0,1.0,1.0,25627231.0,1795784.0,48.0,0.0,1,2,13866698,1513142,1117563,1,31326078,19939103,0,1002216.0,1017551.0,1049725.0,1315400.0,11645137.0,10556987.0,13726881.0,11711924.0,7751325.0,4088737.0,-0.0934,0.0964,0.3491,Kemiri Muka,137.8,0.0,10400000,3480000,Yusuf Kusuma,KCP Tebet Barat,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Senior RB,18,2015-05-23,3.0,0,0,6.0,1916667.0,4.736,Menengah (13-36 bln),<=50jt (KUR Mikro),0
APP202600596,3171015209840596,CIF1000596,2026-01-17,UMKM,UD Wijaya Makmur,CV,Ratna Setiawan,P,42,Belum Menikah,S2,DKI Jakarta,Jakarta Pusat,Cengkareng,Region 1,KCP Bekasi Timur,Perdagangan,Grosir Pakaian,11,78,727634,91,75000000,KI,48,Perluasan/renovasi tempat usaha Grosir Pakaian,Rumah,"Paledang, Bogor",Jawa Barat,Bogor,725.5,3398121000,2718496800,45.31,HGB,Ya,3.0,0.783,Diterima,RM0208,Tidak,Tidak Berlaku,2.0,1.0,2.0,262250591.0,7313437.0,54.0,0.0,1,1,14503964,728696,561829,0,16544118,16544118,0,759392.0,885433.0,1055415.0,1022725.0,7446018.0,8731613.0,11300941.0,10547286.0,6791354.0,4867875.0,0.1727,0.1014,0.4615,Paledang,348.3,377.2,6150000,3330000,Fauzi Rahman,KCP Bekasi Timur,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Junior RB,12,2023-05-13,3.0,1,0,10.0,2187500.0,8.589,Panjang (>36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600597,3671010603810597,CIF1000597,2026-01-27,UMKM,PT Susanto Abadi,UD,Wahyu Halim,L,45,Cerai Mati,S2,Banten,Tangerang,Bekasi Timur,Region 4,KCP Kedoya,Perdagangan,Toko Alat Tulis,2,47,1901694,91,100000000,KMK,12,Modal kerja pembelian stok barang dagangan Toko Alat Tulis,Rumah,"Bintara, Bekasi",Jawa Barat,Bekasi,453.7,2600807000,2080645600,26.01,SHM,Ya,3.0,0.701,Diterima,RM0123,Tidak,Tidak Berlaku,2.0,2.0,2.0,405850607.0,10435210.0,54.0,0.0,1,1,13497602,1443533,1280745,0,16790638,16790638,0,1963650.0,3192493.0,1871145.0,3540686.0,18674481.0,22820332.0,27691948.0,33387688.0,11210346.0,21613639.0,0.222,0.1399,0.6474,Bintara,223.5,230.2,7970000,3560000,Suryani Simanjuntak,KCP Kedoya,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Junior RB,11,2015-06-16,3.0,0,0,11.0,9250000.0,4.382,Pendek (<=12 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600598,3671014305660598,CIF1000598,2025-12-13,UMKM,PT Firmansyah Mandiri,UD,Anggi Kusuma,P,60,Cerai Hidup,S2,Banten,Tangerang,Tebet,Region 3,KCP Gajah Mada,Jasa,Bengkel,4,39,1174512,52,150000000,KUR,18,Tambahan modal kerja usaha Bengkel,Tanah,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,372.6,10693620000,8554896000,71.29,SHM,Ya,3.0,0.8,Diterima,RM0053,Tidak,Tidak Berlaku,2.0,1.0,1.0,220288639.0,16526379.0,42.0,0.0,1,1,6835400,915684,774643,0,11356266,11356266,0,2620423.0,2785071.0,2106449.0,3470456.0,13043768.0,14094152.0,21861697.0,24215456.0,6076972.0,6130029.0,0.0805,0.1976,0.2531,Kelapa Gading Barat,372.6,0.0,28700000,4490000,Retno Firmansyah,KCP Gajah Mada,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,17,2021-09-18,3.0,1,0,6.0,9083333.0,10.643,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600599,3275016308820599,CIF1000599,2025-12-02,UMKM,PT Wijaya Jaya,CV,Tri Pratama,P,44,Cerai Hidup,S1,Jawa Barat,Bekasi,Bekasi Timur,Region 3,KC Sudirman,Jasa,Percetakan,18,65,2455514,175,100000000,KMK,12,Modal kerja operasional usaha Percetakan,Rumah,"Mekarjaya, Depok",Jawa Barat,Depok,338.1,2319945000,1855956000,23.2,SHM,Tidak,3.0,0.768,Diterima,RM0071,Tidak,Tidak Berlaku,1.0,1.0,1.0,169343170.0,6970307.0,48.0,0.0,1,2,37962406,3951787,3210077,0,43140594,26620230,0,1602642.0,1990013.0,1825057.0,2573733.0,29353194.0,29466174.0,44602361.0,44863016.0,29814302.0,17588110.0,0.0038,0.0675,0.392,Mekarjaya,186.4,151.7,9150000,4050000,Yudi Susanto,KC Sudirman,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,11,2015-01-29,3.0,1,0,11.0,9250000.0,3.394,Pendek (<=12 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600600,3175014409880600,CIF1000600,2025-09-15,UMKM,CV Permana Makmur,CV,Suryani Halim,P,38,Cerai Mati,D3,DKI Jakarta,Jakarta Timur,Serpong,Region 2,KCP Pecenongan,Jasa,Percetakan,10,44,1735802,165,500000000,KMK,12,Modal kerja operasional usaha Percetakan,Rumah,"Tebet Timur, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,457.5,8818221000,7054576800,17.64,SHM,Ya,3.0,0.714,Diterima,RM0057,Tidak,Tidak Berlaku,1.0,1.0,1.0,94574094.0,9491298.0,24.0,0.0,1,1,20939609,1123431,907980,0,32530156,32530156,0,2267693.0,2279984.0,2312674.0,2315679.0,23345413.0,20829628.0,37475110.0,34841477.0,15038333.0,12438862.0,-0.1078,0.1095,0.357,Tebet Timur,256.2,201.3,30420000,5090000,Andi Hutapea,KCP Pecenongan,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Senior RB,19,2021-03-09,3.0,1,0,11.0,46250000.0,24.004,Pendek (<=12 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600601,3174010902890601,CIF1000601,2025-04-11,UMKM,CV Hutapea Jaya,PT,Bayu Susanto,L,37,Cerai Hidup,SMA/SMK,DKI Jakarta,Jakarta Selatan,Kramat Jati,Region 4,KCP Kramat Raya,Manufaktur,Pengolahan Makanan Ringan,2,52,2174215,166,50000000,KUR,12,Tambahan modal kerja usaha Pengolahan Makanan Ringan,Ruko,"Bojong Jaya, Tangerang",Banten,Tangerang,368.4,2119625000,1695700000,42.39,SHM,Ya,3.0,0.615,Diterima,RM0065,Tidak,Tidak Berlaku,2.0,2.0,2.0,117997848.0,8419848.0,30.0,0.0,1,2,26654332,3304171,2973786,0,49642634,45255575,0,1066419.0,1331514.0,1183303.0,1513726.0,22731460.0,26090585.0,27899599.0,44926092.0,10841424.0,10165692.0,0.1478,0.051,0.2263,Bojong Jaya,181.9,186.5,8300000,3270000,Eko Rahman,KCP Kramat Raya,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Junior RB,16,2020-01-26,3.0,0,0,6.0,4416667.0,1.916,Pendek (<=12 bln),<=50jt (KUR Mikro),0
APP202600602,3174014204660602,CIF1000602,2026-04-26,UMKM,PT Permana Jaya,CV,Tri Tanjung,P,60,Cerai Hidup,S2,DKI Jakarta,Jakarta Selatan,Serpong,Region 1,KCP Cipondoh,Kuliner,Warung Makan,4,20,857589,47,500000000,KUR,36,Tambahan modal kerja usaha Warung Makan,Gudang,"Bojong Jaya, Tangerang",Banten,Tangerang,180.2,1045810000,836648000,2.09,HGB,Ya,3.0,0.678,Diterima,RM0153,Tidak,Tidak Berlaku,1.0,1.0,1.0,38115488.0,1128881.0,48.0,0.0,1,1,12191860,722078,534184,0,12159355,12159355,0,827844.0,755686.0,978994.0,901698.0,10816782.0,10291077.0,13392578.0,11765574.0,4882265.0,2779963.0,-0.0486,0.0734,0.2363,Bojong Jaya,94.6,85.6,8250000,3100000,Eko Nugroho,KCP Cipondoh,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,13,2025-06-17,3.0,1,0,6.0,16388889.0,48.586,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600603,3275016202670603,CIF1000603,2025-07-03,UMKM,CV Setiawan Jaya,PT,Sari Kusuma,P,59,Belum Menikah,D3,Jawa Barat,Bekasi,Cengkareng,Region 3,KCP Depok Margonda,Pertanian,Peternakan Ayam,13,6,1422469,193,200000000,KUR,12,Tambahan modal kerja usaha Peternakan Ayam,Tanah,"Mekarjaya, Depok",Jawa Barat,Depok,119.6,1129024000,903219200,5.65,HGB,Tidak,3.0,0.574,Diterima,RM0247,Tidak,Tidak Berlaku,1.0,2.0,1.0,243421188.0,5721730.0,60.0,0.0,1,1,3920995,1156125,1063807,0,4977335,4977335,0,822355.0,816942.0,960121.0,711500.0,15904263.0,17069637.0,22773424.0,24209459.0,7191049.0,12085852.0,0.0733,0.0479,0.4992,Mekarjaya,119.6,0.0,9440000,3370000,Melati Kusuma,KCP Depok Margonda,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Senior RB,19,2017-06-22,3.0,1,0,6.0,17666667.0,11.717,Pendek (<=12 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600604,3671015601970604,CIF1000604,2026-03-21,UMKM,UD Panjaitan Abadi,CV,Lestari Susanto,P,29,Menikah,D3,Banten,Tangerang,Cengkareng,Region 4,KCP Cengkareng,Jasa,Percetakan,9,29,1600065,142,300000000,KMK,24,Modal kerja operasional usaha Percetakan,Rumah,"Rawa Buntu, Tangerang Selatan",Jawa Barat,Tangerang Selatan,476.7,4048340000,3238672000,13.49,HGB,Ya,3.0,0.787,Diterima,RM0119,Tidak,Tidak Berlaku,2.0,1.0,2.0,436261857.0,20531204.0,42.0,0.0,1,2,21788813,2327128,1684428,0,25547038,22828342,1,962557.0,1765732.0,1239883.0,1938229.0,11331465.0,19200782.0,22221529.0,34798473.0,5921421.0,23496965.0,0.6945,0.092,0.6752,Rawa Buntu,257.8,218.9,12290000,4019999,Hendra Rahman,KCP Cengkareng,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,10,2025-03-14,3.0,1,0,11.0,15250000.0,15.624,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600605,3275012002690605,CIF1000605,2025-10-03,UMKM,CV Kusuma Makmur,PT,Anton Permana,L,57,Cerai Mati,S1,Jawa Barat,Bekasi,Tebet,Region 1,KCP Depok Margonda,Jasa,Laundry,16,33,2844398,185,300000000,KMK,18,Modal kerja operasional usaha Laundry,Tanah,"Cikini, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,156.0,5965440000,4772352000,19.88,SHM,Tidak,3.0,0.364,Ditolak,RM0252,Tidak,Tidak Berlaku,1.0,5.0,1.0,49059551.0,6871605.0,12.0,1.0,1,2,29682473,4471162,3761043,0,31030131,22689297,0,5156717.0,4393189.0,5891078.0,4828266.0,34967253.0,34132781.0,61447764.0,58451311.0,41706841.0,13710174.0,-0.0239,0.1287,0.2346,Cikini,156.0,0.0,38240000,6710000,Ahmad Pratama,KCP Depok Margonda,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Junior RB,17,2019-01-04,3.0,0,0,11.0,19416667.0,8.789,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600606,3671016007930606,CIF1000606,2026-05-22,UMKM,PT Hidayat Jaya,UD,Anggi Firmansyah,P,33,Belum Menikah,S2,Banten,Tangerang,Kramat Jati,Region 1,KCP Kramat Jati,Manufaktur,Furniture,12,62,2775416,103,100000000,KI,60,Pembelian mesin produksi tambahan usaha Furniture,Gudang,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,667.2,11417942000,9134353600,114.18,SHM,Ya,3.0,0.416,Ditolak,RM0197,Tidak,Tidak Berlaku,3.0,4.0,3.0,292159315.0,19948592.0,36.0,0.0,1,1,53786718,2502897,1829696,1,92078979,92078979,0,4358861.0,4488006.0,5188683.0,4812694.0,33317787.0,33304997.0,47153266.0,60534622.0,17328095.0,13857870.0,-0.0004,0.1348,0.2289,Kelapa Gading Barat,363.5,303.7,27100000,5160000,Ika Nugroho,KCP Kramat Jati,Kantor Wilayah 15 (Jakarta Timur),Relationship Banking Officer,Senior RB,20,2024-07-15,3.0,1,0,10.0,2500000.0,3.003,Panjang (>36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600607,3172016609880607,CIF1000607,2025-10-17,UMKM,CV Wibowo Sejahtera,UD,Lina Suryadi,P,38,Cerai Hidup,S1,DKI Jakarta,Jakarta Utara,Serpong,Region 1,KCP Kelapa Gading Bukit,Kuliner,Bakery,17,13,1579921,179,50000000,KMK,18,Modal kerja pembelian bahan baku harian usaha Bakery,Rumah,"Duren Tiga, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,255.7,4180770000,3344616000,83.62,HGB,Ya,3.0,0.397,Ditolak,RM0108,Ya,Kredit macet yang belum diselesaikan,3.0,5.0,3.0,165967082.0,16547517.0,40.0,1.0,1,2,23339852,2778847,2212826,0,26404385,25078444,1,1743698.0,1912297.0,1446797.0,2375845.0,16266554.0,18959060.0,27233799.0,28589568.0,16091843.0,18526345.0,0.1655,0.1009,0.648,Duren Tiga,129.6,126.1,27180000,5220000,Krisna Gunawan,KCP Kelapa Gading Bukit,Kantor Wilayah Jakarta Kemayoran,Relationship Banking Officer,Senior RB,25,2015-04-27,3.0,1,1,11.0,3236111.0,2.637,Menengah (13-36 bln),<=50jt (KUR Mikro),0
APP202600608,3174013107810608,CIF1000608,2026-04-29,UMKM,PT Nugroho Sejahtera,CV,Iwan Permana,L,45,Cerai Hidup,D3,DKI Jakarta,Jakarta Selatan,Cengkareng,Region 2,KCP Pondok Indah,Transportasi,Ekspedisi Kecil,15,69,1378984,49,300000000,KUR,36,Tambahan modal kerja usaha Ekspedisi Kecil,Tanah,"Poris Plawad, Tangerang",Banten,Tangerang,130.4,852816000,682252800,2.84,HGB,Tidak,3.0,0.727,Diterima,RM0031,Tidak,Tidak Berlaku,2.0,1.0,2.0,265675302.0,7404475.0,48.0,0.0,1,1,20131274,984789,767269,0,1049392,1049392,1,113830.0,157196.0,105853.0,214599.0,11645654.0,16547817.0,17433920.0,22360123.0,9014055.0,13425045.0,0.4209,0.0095,0.6004,Poris Plawad,130.4,0.0,6540000,2960000,Krisna Kurniawan,KCP Pondok Indah,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Junior RB,16,2016-04-11,3.0,0,0,6.0,9833333.0,18.129,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600609,3171016802000609,CIF1000609,2026-07-13,UMKM,UD Setiawan Sejahtera,UD,Wati Santoso,P,26,Menikah,S2,DKI Jakarta,Jakarta Pusat,Serpong,Region 3,KC Gatot Subroto,Kuliner,Katering,11,63,1143214,131,100000000,KI,48,Renovasi & penambahan peralatan usaha Katering,Rumah,"Tebet Timur, Jakarta Selatan",DKI Jakarta,Jakarta Selatan,424.7,8277179000,6621743200,82.77,SHM,Ya,3.0,0.806,Diterima,RM0012,Tidak,Tidak Berlaku,1.0,1.0,1.0,119667128.0,5728586.0,60.0,0.0,1,1,7212167,999896,916839,0,6689082,6689082,0,1218204.0,1209688.0,1340123.0,1052552.0,12591572.0,13718570.0,15507035.0,16309298.0,9359452.0,6898543.0,0.0895,0.0882,0.423,Tebet Timur,232.4,192.3,30610000,6050000,Irfan Siregar,KC Gatot Subroto,Kantor Wilayah Jakarta Senayan,Relationship Banking Officer,Senior RB,15,2015-08-03,3.0,1,0,10.0,2916667.0,7.289,Panjang (>36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600610,3174012509830610,CIF1000610,2026-01-25,UMKM,UD Hidayat Abadi,UD,Arif Halim,L,43,Belum Menikah,S2,DKI Jakarta,Jakarta Selatan,Bekasi Timur,Region 2,KCP Puri Indah,Jasa,Jasa Konstruksi Kecil,8,49,716700,115,200000000,KMK,18,Modal kerja operasional usaha Jasa Konstruksi Kecil,Tanah,"Menteng, Jakarta Pusat",DKI Jakarta,Jakarta Pusat,295.8,17591226000,14072980800,87.96,HGB,Ya,3.0,0.704,Diterima,RM0137,Tidak,Tidak Berlaku,2.0,1.0,2.0,38471601.0,2270224.0,60.0,0.0,1,1,675880,528067,512277,0,106540,106540,1,2241867.0,1331013.0,2884863.0,1410423.0,12105210.0,8600409.0,17879626.0,13422656.0,9068816.0,3496199.0,-0.2895,0.1548,0.2605,Menteng,295.8,0.0,59470000,6800000,Krisna Saputra,KCP Puri Indah,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,25,2025-01-05,3.0,0,0,11.0,12944444.0,23.255,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600611,3674010612940611,CIF1000611,2025-06-07,UMKM,UD Gunawan Mandiri,UD,Dimas Tanjung,L,32,Cerai Mati,S1,Jawa Barat,Tangerang Selatan,Bekasi Timur,Region 2,KC BSD,Manufaktur,Furniture,17,38,617421,42,150000000,KMK,18,Modal kerja pembelian bahan baku produksi Furniture,Gudang,"Margahayu, Bekasi",Jawa Barat,Bekasi,691.0,3849208000,3079366400,25.66,SHM,Ya,3.0,0.744,Diterima,RM0157,Tidak,Tidak Berlaku,2.0,1.0,2.0,408237317.0,11524244.0,36.0,0.0,1,1,15436650,602822,437319,0,14223952,14223952,0,1106500.0,622633.0,1084703.0,754050.0,10106903.0,7409062.0,19641246.0,8920680.0,6302162.0,3323487.0,-0.2669,0.084,0.3726,Margahayu,357.8,333.2,7480000,3520000,Iwan Panjaitan,KC BSD,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Senior RB,11,2016-04-29,3.0,0,0,11.0,9708333.0,20.246,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
APP202600612,3671014501980612,CIF1000612,2026-08-05,UMKM,UD Saputra Mandiri,CV,Dian Wijaya,P,28,Menikah,SMA/SMK,Banten,Tangerang,Sukmajaya,Region 3,KCP Cengkareng,Kuliner,Warung Makan,2,58,1002245,60,200000000,KUR,18,Tambahan modal kerja usaha Warung Makan,Tanah,"Kelapa Gading Barat, Jakarta Utara",DKI Jakarta,Jakarta Utara,103.5,2793465000,2234772000,13.97,HGB,Ya,3.0,0.589,Diterima,RM0117,Ya,Laporan pihak ketiga terkait sengketa usaha,1.0,3.0,1.0,265191037.0,9167552.0,36.0,0.0,1,2,12718762,1681655,1308095,0,18099740,12403219,0,1237510.0,1238365.0,1232083.0,1427228.0,11621328.0,12026943.0,17665452.0,22871655.0,8119017.0,10907017.0,0.0349,0.103,0.4769,Kelapa Gading Barat,103.5,0.0,26990000,4420000,Yudi Saputra,KCP Cengkareng,Kantor Wilayah Jakarta BSD,Relationship Banking Officer,Junior RB,11,2019-11-07,3.0,1,1,6.0,12111111.0,16.629,Menengah (13-36 bln),50-500jt (KUR Kecil/KMK/KI),0
