personId;displayName;email;phone;avgRate;responseCount;incidentCount;totalTicketReopenCount;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_001 \\ A_INTERNET_001_001_002;responses.createdAt;tanggal;respon_tanggal;responses.updatedAt;responses.userId;responses.userEmail;responses.userName;responses.phone;responses.indiHomeNum;responses.rate;responses.crewId;responses.selectedOptions;responses.comments;;responses.region_new;responses.region;responses.witel_new;responses.witel;responses.sto;responses.reopenCount;responses.ticketId;createdAt;updatedAt;crewId;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_001 \\ A_IPTV_001_001_002;groupedIncidents;responses.bookingId;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_001 \\ A_INTERNET_001_001_001;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_006;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_005;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_004;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_003 \\ A_INTERNET_001_003_003;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_003 \\ A_IPTV_001_003_001;groupedIncidents.A_IPTV \\ A_IPTV_001 \\ A_IPTV_001_003 \\ A_IPTV_001_003_002;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_009;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_004;groupedIncidents.A_VOICE \\ A_VOICE_001 \\ A_VOICE_001_002 \\ A_VOICE_001_002_005;groupedIncidents.A_INTERNET \\ A_INTERNET_001 \\ A_INTERNET_001_002 \\ A_INTERNET_001_002_004,,,,,
94170504;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;;2021-10-22T07:14:41+07:00;22/10/2021;Okt-21;2021-10-22T07:14:41+07:00;60a6ce9aed9f9f6a8486c851;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;F5KLM338;Datang tepat waktu;;;REGIONAL 7;DATEL DENPASAR;DENPASAR;DENPASAR;KLM;0;IN113212426;2021-10-22T07:14:41+07:00;2021-12-22T11:12:43+07:00;;;;;3;;;;;;;;;;,,,,,
94170504;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;;2021-12-22T11:01:26+07:00;22/12/2021;Des-21;2021-12-22T11:01:26+07:00;60a6d204ed9f9f6a84a6e8e3;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;F5KLM213;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 7;DATEL DENPASAR;DENPASAR;DENPASAR;KLM;0;IN121250469;2021-10-22T07:14:41+07:00;2021-12-22T11:12:43+07:00;;;;;3;;;;;;;;;;,
94170504;nama teknisi;xxxx@email.com;88888888888;05.00;3;3;0;;2021-12-22T11:12:43+07:00;22/12/2021;Des-21;2021-12-22T11:12:43+07:00;60a6d204ed9f9f6a84a6e8e3;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;F5KLM213;Datang tepat waktu,Ramah;;;REGIONAL 7;DATEL DENPASAR;DENPASAR;DENPASAR;KLM;0;IN121250469;2021-10-22T07:14:41+07:00;2021-12-22T11:12:43+07:00;;;;;3;;;;;;;;;;,,,,
97170600;nama teknisi;xxxx@email.com;88888888888;04.50;2;2;0;1;2021-10-22T08:16:38+07:00;22/10/2021;Okt-21;2021-10-22T08:16:38+07:00;60a6c785ed9f9f6a84425d90;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;4;F5KLM923;Datang tepat waktu;;;REGIONAL 7;JAWA TIMUR;DENPASAR;BALI SELATAN  (DENPASAR);KLM;0;IN113592756;2021-10-22T08:16:38+07:00;2021-12-24T12:23:32+07:00;;;;;1;;;;;;;;;;,,,,,
97170600;nama teknisi;xxxx@email.com;88888888888;04.50;2;2;0;1;2021-12-24T12:23:32+07:00;24/12/2021;Des-21;2021-12-24T12:23:32+07:00;60a6cbfaed9f9f6a847149f2;xxxx@email.com;nama pelanggan;88888888888;172xxxxxxx;5;F5KLM923;Ramah,Menjelaskan penyebab gangguan;;;REGIONAL 7;REGIONAL 5;DENPASAR;DENPASAR;KLM;0;IN121516497;2021-10-22T08:16:38+07:00;2021-12-24T12:23:32+07:00;;;;;1;;;;;;;;;;,,,,
16981586;nama teknisi;xxxx@email.com;88888888888;04.40;5;5;0;2;2021-12-15T14:31:26+07:00;15/12/2021;Des-21;2021-12-15T14:31:26+07:00;60a6d98eed9f9f6a84eb6a29;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;2;A1KIS301;Tidak datang tepat waktu;;;REGIONAL 1;DATEL KISARAN;SUMATERA UTARA;SUMUT;KIS;0;IN119393850;2021-10-22T08:46:04+07:00;2021-12-19T18:06:33+07:00;;;;;3;;;;;;;;;;,,,,,
TAW1PMS042;nama teknisi;xxxx@email.com;88888888888;04.40;5;5;0;2;2021-12-15T14:31:26+07:00;15/12/2021;Des-21;2021-12-15T14:31:26+07:00;60a6d98eed9f9f6a84eb6a29;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;2;A1KIS301;Tidak datang tepat waktu;;;REGIONAL 1;DATEL KISARAN;SUMATERA UTARA;SUMUT;KIS;0;IN119393850;2021-10-22T08:46:04+07:00;2021-12-19T18:06:33+07:00;;;;;3;;;;;;;;;;,,,,,
16981586;nama teknisi;xxxx@email.com;88888888888;04.40;5;5;0;2;2021-10-22T08:46:04+07:00;22/10/2021;Okt-21;2021-10-22T08:46:04+07:00;60a6ca02ed9f9f6a845ef215;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1KIS311;Ramah,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;DATEL KISARAN;SUMATERA UTARA;SUMUT;KIS;0;IN113560297;2021-10-22T08:46:04+07:00;2021-12-19T18:06:33+07:00;;;;;3;;;;;;;;;;,,,,
16981586;nama teknisi;xxxx@email.com;88888888888;04.40;5;5;0;2;2021-11-19T19:35:56+07:00;19/11/2021;Nov-21;2021-11-19T19:35:56+07:00;60a6d699ed9f9f6a84d0cbc0;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1KIS301;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;DATEL KISARAN;SUMATERA UTARA;SUMUT;KIS;0;IN117259685;2021-10-22T08:46:04+07:00;2021-12-19T18:06:33+07:00;;;;;3;;;;;;;;;;,
16981586;nama teknisi;xxxx@email.com;88888888888;04.40;5;5;0;2;2021-11-19T19:36:27+07:00;19/11/2021;Nov-21;2021-11-19T19:36:27+07:00;60a6d699ed9f9f6a84d0cbc0;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1KIS301;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;DATEL KISARAN;SUMATERA UTARA;SUMUT;KIS;0;IN117259685;2021-10-22T08:46:04+07:00;2021-12-19T18:06:33+07:00;;;;;3;;;;;;;;;;,
16981586;nama teknisi;xxxx@email.com;88888888888;04.40;5;5;0;2;2021-12-19T18:06:33+07:00;19/12/2021;Des-21;2021-12-19T18:06:33+07:00;60a6c95bed9f9f6a84574984;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1KIS411;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;DATEL KISARAN;SUMATERA UTARA;SUMUT;KIS;0;IN120884510;2021-10-22T08:46:04+07:00;2021-12-19T18:06:33+07:00;;;;;3;;;;;;;;;;,,
TAW1PMS042;nama teknisi;xxxx@email.com;88888888888;04.40;5;5;0;2;2021-10-22T08:46:04+07:00;22/10/2021;Okt-21;2021-10-22T08:46:04+07:00;60a6ca02ed9f9f6a845ef215;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1KIS311;Ramah,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;DATEL KISARAN;SUMATERA UTARA;SUMUT;KIS;0;IN113560297;2021-10-22T08:46:04+07:00;2021-12-19T18:06:33+07:00;;;;;3;;;;;;;;;;,,,,
TAW1PMS042;nama teknisi;xxxx@email.com;88888888888;04.40;5;5;0;2;2021-11-19T19:35:56+07:00;19/11/2021;Nov-21;2021-11-19T19:35:56+07:00;60a6d699ed9f9f6a84d0cbc0;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1KIS301;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;DATEL KISARAN;SUMATERA UTARA;SUMUT;KIS;0;IN117259685;2021-10-22T08:46:04+07:00;2021-12-19T18:06:33+07:00;;;;;3;;;;;;;;;;,
TAW1PMS042;nama teknisi;xxxx@email.com;88888888888;04.40;5;5;0;2;2021-11-19T19:36:27+07:00;19/11/2021;Nov-21;2021-11-19T19:36:27+07:00;60a6d699ed9f9f6a84d0cbc0;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1KIS301;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;DATEL KISARAN;SUMATERA UTARA;SUMUT;KIS;0;IN117259685;2021-10-22T08:46:04+07:00;2021-12-19T18:06:33+07:00;;;;;3;;;;;;;;;;,
TAW1PMS042;nama teknisi;xxxx@email.com;88888888888;04.40;5;5;0;2;2021-12-19T18:06:33+07:00;19/12/2021;Des-21;2021-12-19T18:06:33+07:00;60a6c95bed9f9f6a84574984;xxxx@email.com;nama pelanggan;88888888888;111xxxxxxx;5;A1KIS411;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Menyelesaikan gangguan dengan cepat;;;REGIONAL 1;DATEL KISARAN;SUMATERA UTARA;SUMUT;KIS;0;IN120884510;2021-10-22T08:46:04+07:00;2021-12-19T18:06:33+07:00;;;;;3;;;;;;;;;;,,
TAW2BOGOR_028;nama teknisi;xxxx@email.com;88888888888;0,224305556;6;6;0;3;2021-11-07T07:57:45+07:00;07/11/2021;Nov-21;2021-11-07T07:57:45+07:00;60a6d959ed9f9f6a84e9575c;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;4;A2LWL003;Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL KUJANG;BOGOR;BOGOR;LWL;0;IN113562725;2021-10-22T08:49:44+07:00;2022-01-05T17:43:41+07:00;;;;;3;;;;;;;;;;,,,,
TAW2BOGOR_028;nama teknisi;xxxx@email.com;88888888888;0,224305556;6;6;0;3;2021-10-22T08:49:44+07:00;22/10/2021;Okt-21;2021-10-22T08:49:44+07:00;60a6d871ed9f9f6a84e37cd2;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2LWL003;Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL KUJANG;BOGOR;BOGOR;LWL;0;IN113530033;2021-10-22T08:49:44+07:00;2022-01-05T17:43:41+07:00;;;;;3;;;;;;;;;;,,,,
TAW2BOGOR_028;nama teknisi;xxxx@email.com;88888888888;0,224305556;6;6;0;3;2021-10-29T08:03:28+07:00;29/10/2021;Okt-21;2021-10-29T08:03:28+07:00;6176a59f168efa001b917b1b;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2LWL003;Datang tepat waktu;;;REGIONAL 2;REGIONAL 2;BOGOR;BOGOR;LWL;0;IN114313884;2021-10-22T08:49:44+07:00;2022-01-05T17:43:41+07:00;;;;;3;;;;;;;;;;,,,,
TAW2BOGOR_028;nama teknisi;xxxx@email.com;88888888888;0,224305556;6;6;0;3;2021-12-05T22:14:34+07:00;05/12/2021;Des-21;2021-12-05T22:14:34+07:00;60a6d1f6ed9f9f6a84a65b3f;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2LWL003;Ramah;;;REGIONAL 2;DATEL KUJANG;BOGOR;BOGOR;LWL;0;IN114872520;2021-10-22T08:49:44+07:00;2022-01-05T17:43:41+07:00;;;;;3;;;;;;;;;;,,,,
TAW2BOGOR_028;nama teknisi;xxxx@email.com;88888888888;0,224305556;6;6;0;3;2022-01-02T17:10:36+07:00;02/01/2022;Jan-22;2022-01-02T17:10:36+07:00;60a6c735ed9f9f6a843ea59f;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2LWL003;Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi;;;REGIONAL 2;DATEL KUJANG;BOGOR;BOGOR;DMG;0;IN117229922;2021-10-22T08:49:44+07:00;2022-01-05T17:43:41+07:00;;;;;3;;;;;;;;;;,,,
TAW2BOGOR_028;nama teknisi;xxxx@email.com;88888888888;0,224305556;6;6;0;3;2022-01-05T17:43:41+07:00;05/01/2022;Jan-22;2022-01-05T17:43:41+07:00;60a6ce5bed9f9f6a8484a80b;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2LWL003;Menjelaskan penyebab gangguan;;;REGIONAL 2;DATEL KUJANG;BOGOR;BOGOR;LWL;0;IN122210098;2021-10-22T08:49:44+07:00;2022-01-05T17:43:41+07:00;;;;;3;;;;;;;;;;,,,,
TAW2JAKTIM_003;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;;2021-10-22T09:10:02+07:00;22/10/2021;Okt-21;2021-10-22T09:10:02+07:00;60a6d767ed9f9f6a84d8c56e;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;5;F2KLD073;Datang tepat waktu;;;REGIONAL 2;DATEL JAKARTA TIMUR;JAKARTA TIMUR;JAKARTA TIMUR;KLD;0;IN113326972;2021-10-22T09:10:02+07:00;2021-10-22T09:31:15+07:00;;;;;;;;;2;;;;;;,,,,,
TAW2JAKTIM_003;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;;2021-10-22T09:31:15+07:00;22/10/2021;Okt-21;2021-10-22T09:31:15+07:00;60a6d767ed9f9f6a84d8c56e;xxxx@email.com;nama pelanggan;88888888888;121xxxxxxx;5;F2KLD073;Datang tepat waktu;;;REGIONAL 2;DATEL JAKARTA TIMUR;JAKARTA TIMUR;JAKARTA TIMUR;KLD;0;IN113326972;2021-10-22T09:10:02+07:00;2021-10-22T09:31:15+07:00;;;;;;;;;2;;;;;;,,,,,
16920617;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-10-22T09:59:03+07:00;22/10/2021;Okt-21;2021-10-22T09:59:03+07:00;60a6c659ed9f9f6a84382052;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2PKY053;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL BEKASI;BEKASI;BEKASI;PKY;0;IN113578482;2021-10-22T09:59:03+07:00;2021-12-07T18:35:48+07:00;;;;;;;;;;;;;;;,,,,
16920617;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-12-07T18:35:48+07:00;07/12/2021;Des-21;2021-12-07T18:35:48+07:00;60a6c9baed9f9f6a845b98f9;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2PKY046;Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL BEKASI;BEKASI;BEKASI;PKY;0;IN119170047;2021-10-22T09:59:03+07:00;2021-12-07T18:35:48+07:00;;;;;;;;;;;;;;;,,,,,
15892944;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-10-22T09:59:03+07:00;22/10/2021;Okt-21;2021-10-22T09:59:03+07:00;60a6c659ed9f9f6a84382052;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2PKY053;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL BEKASI;BEKASI;BEKASI;PKY;0;IN113578482;2021-10-22T09:59:03+07:00;2021-12-07T18:35:48+07:00;;;;;;;;;;;;;;;,,,,
15892944;nama teknisi;xxxx@email.com;88888888888;05.00;2;2;0;2;2021-12-07T18:35:48+07:00;07/12/2021;Des-21;2021-12-07T18:35:48+07:00;60a6c9baed9f9f6a845b98f9;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2PKY046;Menyelesaikan gangguan dengan cepat;;;REGIONAL 2;DATEL BEKASI;BEKASI;BEKASI;PKY;0;IN119170047;2021-10-22T09:59:03+07:00;2021-12-07T18:35:48+07:00;;;;;;;;;;;;;;;,,,,,
TAW6SMR_045;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-10-22T11:07:00+07:00;22/10/2021;Okt-21;2021-10-22T11:07:00+07:00;60a6d7d0ed9f9f6a84dce52d;xxxx@email.com;nama pelanggan;88888888888;161xxxxxxx;5;A6PLL01;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;DATEL SAMARINDA;SAMARINDA;SAMARINDA;PLL;0;IN113638433;2021-10-22T11:07:00+07:00;2021-10-22T11:07:00+07:00;;;;;1;;;;;;;;;;,,,,
16991352;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;;2021-10-22T11:07:00+07:00;22/10/2021;Okt-21;2021-10-22T11:07:00+07:00;60a6d7d0ed9f9f6a84dce52d;xxxx@email.com;nama pelanggan;88888888888;161xxxxxxx;5;A6PLL01;Datang tepat waktu,Menyelesaikan gangguan dengan cepat;;;REGIONAL 6;DATEL SAMARINDA;SAMARINDA;SAMARINDA;PLL;0;IN113638433;2021-10-22T11:07:00+07:00;2021-10-22T11:07:00+07:00;;;;;1;;;;;;;;;;,,,,
98170680;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;4;2021-10-22T11:27:50+07:00;22/10/2021;Okt-21;2021-10-22T11:27:50+07:00;60a6da80ed9f9f6a84f460d9;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3CJR12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;CJR;0;IN113582724;2021-10-22T11:27:50+07:00;2021-10-26T11:11:49+07:00;;;;;;;;;;;;;;;,
98170680;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;4;2021-10-22T11:28:40+07:00;22/10/2021;Okt-21;2021-10-22T11:28:40+07:00;60a6da80ed9f9f6a84f460d9;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3CJR12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;CJR;0;IN113582724;2021-10-22T11:27:50+07:00;2021-10-26T11:11:49+07:00;;;;;;;;;;;;;;;,
98170680;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;4;2021-10-22T13:35:13+07:00;22/10/2021;Okt-21;2021-10-22T13:35:13+07:00;60a6da80ed9f9f6a84f460d9;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3CJR12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;CJR;0;IN113582724;2021-10-22T11:27:50+07:00;2021-10-26T11:11:49+07:00;;;;;;;;;;;;;;;,
98170680;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;4;2021-10-26T11:11:49+07:00;26/10/2021;Okt-21;2021-10-26T11:11:49+07:00;60a6d57fed9f9f6a84c7cb88;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3CJR32;Datang tepat waktu,Ramah,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;CJR;0;IN114119604;2021-10-22T11:27:50+07:00;2021-10-26T11:11:49+07:00;;;;;;;;;;;;;;;,,,
94170479;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;4;2021-10-22T11:27:50+07:00;22/10/2021;Okt-21;2021-10-22T11:27:50+07:00;60a6da80ed9f9f6a84f460d9;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3CJR12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;CJR;0;IN113582724;2021-10-22T11:27:50+07:00;2021-10-26T11:11:49+07:00;;;;;;;;;;;;;;;,
94170479;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;4;2021-10-22T11:28:40+07:00;22/10/2021;Okt-21;2021-10-22T11:28:40+07:00;60a6da80ed9f9f6a84f460d9;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3CJR12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;CJR;0;IN113582724;2021-10-22T11:27:50+07:00;2021-10-26T11:11:49+07:00;;;;;;;;;;;;;;;,
94170479;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;4;2021-10-22T13:35:13+07:00;22/10/2021;Okt-21;2021-10-22T13:35:13+07:00;60a6da80ed9f9f6a84f460d9;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3CJR12;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;CJR;0;IN113582724;2021-10-22T11:27:50+07:00;2021-10-26T11:11:49+07:00;;;;;;;;;;;;;;;,
94170479;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;4;2021-10-26T11:11:49+07:00;26/10/2021;Okt-21;2021-10-26T11:11:49+07:00;60a6d57fed9f9f6a84c7cb88;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;F3CJR32;Datang tepat waktu,Ramah,Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL CIANJUR;SUKABUMI;SUKABUMI;CJR;0;IN114119604;2021-10-22T11:27:50+07:00;2021-10-26T11:11:49+07:00;;;;;;;;;;;;;;;,,,
TAW4KUD_004;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;2;2021-10-22T12:12:45+07:00;22/10/2021;Okt-21;2021-10-22T12:12:45+07:00;60a6d37ced9f9f6a84b69222;xxxx@email.com;nama pelanggan;88888888888;142xxxxxxx;5;F4KUD001;Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL KUDUS;KUDUS;KUDUS;KUD;0;IN113673522;2021-10-22T12:12:45+07:00;2022-01-04T15:19:01+07:00;;;;;2;;;;;;;;;;,,,,,
TAW4KUD_004;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;2;2021-10-31T12:54:39+07:00;31/10/2021;Okt-21;2021-10-31T12:54:39+07:00;60a6d3beed9f9f6a84b96c5f;xxxx@email.com;nama pelanggan;88888888888;142xxxxxxx;5;F4KUD036;Ramah;;;REGIONAL 4;DATEL KUDUS;KUDUS;KUDUS;KUD;0;IN114976521;2021-10-22T12:12:45+07:00;2022-01-04T15:19:01+07:00;;;;;2;;;;;;;;;;,,,,,
TAW4KUD_004;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;2;2021-12-27T19:46:31+07:00;27/12/2021;Des-21;2021-12-27T19:46:31+07:00;60a6c70ded9f9f6a843ce535;xxxx@email.com;nama pelanggan;88888888888;142xxxxxxx;5;F4KUD001;Datang tepat waktu,Ramah,Menjelaskan penyebab gangguan,Penampilan/ seragam teknisi rapi,Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;DATEL KUDUS;KUDUS;KUDUS;KUD;0;IN121278044;2021-10-22T12:12:45+07:00;2022-01-04T15:19:01+07:00;;;;;2;;;;;;;;;;,
TAW4KUD_004;nama teknisi;xxxx@email.com;88888888888;05.00;4;4;0;2;2022-01-04T15:19:01+07:00;04/01/2022;Jan-22;2022-01-04T15:19:01+07:00;60a6d133ed9f9f6a84a1a097;xxxx@email.com;nama pelanggan;88888888888;142xxxxxxx;5;F4KUD049;Menyelesaikan gangguan dengan cepat;;;REGIONAL 4;REGIONAL 4;KUDUS;KUDUS;KUD;0;IN122988679;2021-10-22T12:12:45+07:00;2022-01-04T15:19:01+07:00;;;;;2;;;;;;;;;;,,,,,
POJ3BDB3_027;nama teknisi;xxxx@email.com;88888888888;5;1;1;0;1;2021-10-22T12:13:07+07:00;22/10/2021;Okt-21;2021-10-22T12:13:07+07:00;60a6d926ed9f9f6a84e73b2d;xxxx@email.com;nama pelanggan;88888888888;131xxxxxxx;5;SKKWA04W;Menyelesaikan gangguan dengan cepat;;;REGIONAL 3;DATEL SUBANG;KARAWANG;KARAWANG;JCG;0;IN113586279;2021-10-22T12:13:07+07:00;2021-10-22T12:13:07+07:00;;;;;;;;;;;;;;;,,,,,
16961546;nama teknisi;xxxx@email.com;88888888888;03.00;6;6;0;3;2021-12-16T08:05:24+07:00;16/12/2021;Des-21;2021-12-16T08:05:24+07:00;60a6d36ded9f9f6a84b6049c;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;1;A2CBI051;Tidak datang tepat waktu;;;REGIONAL 2;DATEL CIBINONG;BOGOR;BOGOR;CBI;0;IN120443443;2021-10-22T13:41:44+07:00;2022-01-04T11:34:13+07:00;;;;;;;;;3;;;;;;,,,,,
16961546;nama teknisi;xxxx@email.com;88888888888;03.00;6;6;0;3;2021-12-16T08:06:21+07:00;16/12/2021;Des-21;2021-12-16T08:06:21+07:00;60a6d36ded9f9f6a84b6049c;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;1;A2CBI051;Tidak datang tepat waktu;;;REGIONAL 2;DATEL CIBINONG;BOGOR;BOGOR;CBI;0;IN120443443;2021-10-22T13:41:44+07:00;2022-01-04T11:34:13+07:00;;;;;;;;;3;;;;;;,,,,,
16961546;nama teknisi;xxxx@email.com;88888888888;03.00;6;6;0;3;2021-12-16T08:06:23+07:00;16/12/2021;Des-21;2021-12-16T08:06:23+07:00;60a6d36ded9f9f6a84b6049c;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;1;A2CBI051;Tidak datang tepat waktu;;;REGIONAL 2;DATEL CIBINONG;BOGOR;BOGOR;CBI;0;IN120443443;2021-10-22T13:41:44+07:00;2022-01-04T11:34:13+07:00;;;;;;;;;3;;;;;;,,,,,
16961546;nama teknisi;xxxx@email.com;88888888888;03.00;6;6;0;3;2021-10-22T13:41:44+07:00;22/10/2021;Okt-21;2021-10-22T13:41:44+07:00;60a6c76bed9f9f6a84412580;xxxx@email.com;nama pelanggan;88888888888;122xxxxxxx;5;A2CBI051;Datang tepat waktu;;;REGIONAL 2;DATEL CIBINONG;BOGOR;BOGOR;CBI;0;IN113579228;2021-10-22T13:41:44+07:00;2022-01-04T11:34:13+07:00;;;;;;;;;3;;;;;;,,,,,
